Abeta40-2drug.txt: column 1 X	Abeta40-2drug.txt: column 1 Y
570.0	-0.0461437165137
576.0	0.000133637099347
582.0	0.00367303577174
588.0	-0.0195040393025
594.0	0.0115402028515
600.0	0.021475286218
606.0	-0.00940653151628
612.0	0.00894531628145
618.0	-0.00824271319647
624.0	-0.0158689154759
630.0	-0.0106307661853
636.0	-0.01091271683
642.0	-0.00728778922781
648.0	-0.0166465556967
654.0	-0.0203265556792
660.0	-0.0136024081252
666.0	0.00205032154639
672.0	-0.0274425846583
678.0	-0.0324317892227
684.0	-0.0283430134044
690.0	-0.0337022114723
696.0	-0.0392010405432
702.0	-0.0324425952229
708.0	-0.0443406647839
714.0	-0.0470389315316
720.0	-0.0420705291417
726.0	-0.0433442241955
732.0	-0.0353839767785
738.0	-0.0351953675259
744.0	-0.0350385901638
750.0	-0.0318149351146
756.0	-0.0270666054607
762.0	-0.0207898892389
768.0	-0.0238083817028
774.0	-0.026839506004
780.0	-0.019054449471
786.0	-0.0391181569978
792.0	-0.0298024144003
798.0	-0.0143060274609
804.0	-0.0328413640902
810.0	-0.0343675118514
816.0	-0.0219771048893
822.0	-0.00958957679294
828.0	-0.0312311526449
834.0	-0.0203946753312
840.0	-0.0281198755809
846.0	-0.0281131067827
852.0	-0.0172807996217
858.0	-0.0250094662109
864.0	-0.0234589100442
870.0	-0.0219090099843
876.0	-0.0157196492572
882.0	-0.0141707478984
888.0	-0.0157155607177
894.0	-0.00334066863805
900.0	-0.0218994105159
906.0	-0.00488498916964
912.0	-0.0188041213139
918.0	-0.00333669806785
924.0	-0.00952276063475
930.0	-0.0234422699172
936.0	-0.00178848543817
942.0	-0.0110681459436
948.0	-0.000241172945771
954.0	-0.00642760475005
960.0	-0.00797407151219
966.0	-0.00333389763282
972.0	-0.00178708944037
978.0	-0.014160322914
984.0	-0.0188002325597
990.0	-0.00488013431432
996.0	-0.00178673035199
1002.0	-0.0064266810304
1008.0	-0.00642663501241
1014.0	0.00594675268494
1020.0	0.00285344711945
1026.0	-0.00487986985629
1032.0	-0.0033331792076
1038.0	-0.00333316094666
1044.0	0.00130686027731
1050.0	-0.00642647051053
1056.0	-0.00642646002283
1062.0	-0.0172531320652
1068.0	-0.0110664500988
1074.0	-0.0110664440755
1080.0	-0.00178642698872
1086.0	-0.00797309754697
1092.0	-0.00333308804761
1098.0	-0.0172531032921
1104.0	-0.00487975146191
1110.0	-0.00951975551512
1116.0	-0.00642641650365
1122.0	0.0013069282741
1128.0	-0.0110664200298
1134.0	-0.00797308172135
1140.0	-0.0110664182929
1146.0	-0.00642641159761
1152.0	-0.0141597544529
1158.0	-0.0157064226801
1164.0	-0.00951974758369
1170.0	-0.00642640991084
1176.0	-0.0203464277708
1182.0	-0.0172530901946
1188.0	-0.0172530900149
1194.0	-0.00951974646559
1200.0	-0.0141597523814
1206.0	-0.00178640283824
1212.0	-0.0141597521925
1218.0	-0.0110664147612
1224.0	-0.0095197460219
1230.0	-0.00797307729263
1236.0	0.00285360351332
1242.0	-0.00642640853764
1248.0	-0.00333307114935
1254.0	-0.0110664145258
1260.0	-0.00951974582628
1266.0	-0.00797307713003
1272.0	-0.00178640239652
1278.0	-0.0017864023853
1284.0	-0.012613083136
1290.0	-0.00642640840821
1296.0	-0.00333307104176
1302.0	-0.0048797397164
1308.0	0.00130693501306
1314.0	-0.0141597517882
1320.0	-0.0126130831052
1326.0	-0.0095197457426
1332.0	0.00130693502452
1338.0	0.00285360370629
1344.0	-0.00487973969724
1350.0	-0.012613083096
1356.0	-0.003333071015
1362.0	-0.00333307101416
1368.0	-0.0126130830935
1374.0	0.00130693503213
1380.0	-0.0110664144124
1386.0	-0.00797307705198
1392.0	0.00594694107435
1398.0	-0.00333307101137
1404.0	0.00440027239486
1410.0	0.00285360371405
1416.0	-0.00642640837079
1422.0	-0.00487973969065
1428.0	-0.00797307705054
1434.0	-0.0141597517705
1440.0	-0.000239733650376
1446.0	-0.0110664144103
1452.0	-0.00951974573026
1458.0	-0.00487973969022
1464.0	-0.00333307101018
1470.0	-0.00333307101015
1476.0	0.00285360371488
1482.0	-0.0033330710101
1488.0	-0.00333307101009
1494.0	0.00594694107593
1500.0	0.00594694107594
1506.0	0.00749360975595
1512.0	0.00285360371496
1518.0	0.00594694107597
1524.0	-0.00178640233003
1530.0	-0.00178640233002
1536.0	-0.00642640837002
1542.0	0.00130693503498
1548.0	-0.000239733650014
1554.0	-0.00487973969001
1560.0	-0.00487973969001
1566.0	-0.00178640233001
1572.0	0.00594694107599
1578.0	-0.00487973969001
1584.0	0.001306935035
1590.0	-0.00951974573
1596.0	-0.000239733650003
1602.0	0.009040278437
1608.0	-0.00178640233
1614.0	-0.00178640233
1620.0	-0.00487973969
1626.0	-0.00951974573
1632.0	-0.01570642045
1638.0	0.007493609756
1644.0	-0.01106641441
1650.0	-0.00642640837
1656.0	-0.00023973365
1662.0	-0.00642640837
1668.0	-0.01106641441
1674.0	-0.00178640233
1680.0	0.009040278437
1686.0	0.002853603715
1692.0	-0.00023973365
1698.0	-0.00487973969
1704.0	-0.00333307101
1710.0	-0.00487973969
1716.0	-0.00797307705
1722.0	-0.00023973365
1728.0	0.002853603715
1734.0	0.007493609756
1740.0	-0.00178640233
1746.0	-0.00178640233
1752.0	-0.00642640837
1758.0	-0.00178640233
1764.0	-0.00487973969
1770.0	-0.00487973969
1776.0	-0.00023973365
1782.0	-0.00951974573
1788.0	-0.00487973969
1794.0	-0.01261308309
1800.0	-0.00797307705
1806.0	-0.01879975781
1812.0	-0.00642640837
1818.0	-0.01106641441
1824.0	-0.00178640233
1830.0	0.007493609756
1836.0	-0.00178640233
1842.0	-0.00487973969
1848.0	-0.00487973969
1854.0	-0.00023973365
1860.0	0.001306935035
1866.0	-0.01879975781
1872.0	-0.00487973969
1878.0	-0.00178640233
1884.0	-0.01415975177
1890.0	-0.00797307705
1896.0	-0.00487973969
1902.0	-0.01106641441
1908.0	-0.01415975177
1914.0	-0.00797307705
1920.0	-0.00333307101
1926.0	-0.00178640233
1932.0	-0.00487973969
1938.0	0.004400272396
1944.0	0.001306935035
1950.0	0.005946941076
1956.0	0.007493609756
1962.0	0.001306935035
1968.0	-0.01106641441
1974.0	0.009040278437
1980.0	-0.00023973365
1986.0	-0.01261308309
1992.0	-0.00951974573
1998.0	-0.00642640837
2004.0	0.005946941076
2010.0	-0.00951974573
2016.0	-0.00333307101
2022.0	-0.00797307705
2028.0	0.001306935035
2034.0	0.009040278437
2040.0	-0.01725308913
2046.0	-0.00797307705
2052.0	-0.01725308913
2058.0	-0.00333307101
2064.0	-0.00797307705
2070.0	0.001306935035
2076.0	-0.00178640233
2082.0	0.002853603715
2088.0	-0.00951974573
2094.0	0.007493609756
2100.0	-0.00333307101
2106.0	0.002853603715
2112.0	0.005946941076
2118.0	-0.00797307705
2124.0	-0.00797307705
2130.0	0.004400272396
2136.0	0.009040278437
2142.0	-0.00023973365
2148.0	-0.00951974573
2154.0	-0.00178640233
2160.0	-0.00487973969
2166.0	0.009040278437
2172.0	0.004400272396
2178.0	0.005946941076
2184.0	-0.00797307705
2190.0	-0.00487973969
2196.0	0.005946941076
2202.0	0.007493609756
2208.0	0.010586947117
2214.0	0.004400272396
2220.0	0.001306935035
2226.0	-0.00797307705
2232.0	-0.00178640233
2238.0	0.005946941076
2244.0	0.002853603715
2250.0	-0.00642640837
2256.0	0.007493609756
2262.0	-0.00333307101
2268.0	-0.00797307705
2274.0	-0.00487973969
2280.0	0.007493609756
2286.0	-0.00333307101
2292.0	0.009040278437
2298.0	-0.00023973365
2304.0	0.010586947117
2310.0	0.009040278437
2316.0	-0.00487973969
2322.0	0.010586947117
2328.0	0.004400272396
2334.0	0.009040278437
2340.0	0.015226953158
2346.0	0.007493609756
2352.0	0.018320290519
2358.0	-0.00023973365
2364.0	0.001306935035
2370.0	0.02141362788
2376.0	0.02450696524
2382.0	0.02296029656
2388.0	0.013680284478
2394.0	0.007493609756
2400.0	0.012133615798
2406.0	0.018320290519
2412.0	0.015226953158
2418.0	0.010586947117
2424.0	0.02450696524
2430.0	0.019866959199
2436.0	0.015226953158
2442.0	0.016773621839
2448.0	0.033786977323
2454.0	0.019866959199
2460.0	0.02141362788
2466.0	0.029146971282
2472.0	0.02296029656
2478.0	0.036880314683
