1AB. 1D X	1AB. 1D Y
0.0	0.0608798118397
3.0	0.0491888351636
7.0	0.0500762990004
10.0	0.0494967309301
13.0	0.0111818418642
17.0	0.00744181625718
20.0	-0.00213916999272
23.0	0.0135001146887
27.0	-0.00590636312891
30.0	0.00371990197411
33.0	0.00630984710243
36.0	-0.00305380108714
40.0	-0.0125532852927
43.0	-0.0150888961776
46.0	-0.0320593762069
50.0	0.00120240268478
53.0	-0.013069463186
56.0	0.00231626024395
60.0	-0.0279480646563
63.0	-0.00439405236859
66.0	-0.0181406846842
70.0	-0.00910304358508
73.0	-0.00772656938413
76.0	-0.0430892827684
80.0	-0.0265806461173
83.0	-0.00589730719528
86.0	-0.0285638559178
90.0	-0.0195624377382
93.0	-0.0254667885582
96.0	-0.00200333370501
100.0	-0.0114665949911
103.0	-0.0197254412835
106.0	-0.0298588283461
109.0	-0.0317152577925
113.0	-0.00763601167788
116.0	-0.0150888961776
119.0	-0.0339248613152
123.0	-0.0229040104157
126.0	-0.0130151286709
129.0	-0.00896720729737
133.0	-0.00989994998738
136.0	-0.00289985320385
139.0	-0.019326988354
143.0	-0.00978222502359
146.0	-0.0176245067909
149.0	-0.0181316290222
153.0	-0.0195805493338
156.0	-0.013069463186
159.0	-0.0129698500895
163.0	-0.0232209618443
166.0	-0.010053897599
169.0	8.85451256154e-05
172.0	-0.0084510294041
176.0	-0.0127796792867
179.0	-0.0231575716672
182.0	-0.0184033015976
186.0	-0.0141561534876
189.0	-0.00148715581174
192.0	-0.0065402657143
196.0	0.00985064624467
199.0	-0.0212739749633
202.0	-0.0223153866835
206.0	0.00480659227574
209.0	-0.00557130010479
212.0	-0.00807974373216
216.0	0.0058208364667
219.0	-0.01200088448
222.0	0.0235701113027
226.0	0.00202647607296
229.0	0.0118429119788
232.0	0.0336129409308
235.0	0.0318199019331
239.0	0.0432301501002
242.0	0.0370722383004
245.0	0.0313942814744
249.0	0.0419261217382
252.0	0.047803305029
255.0	0.0499132954552
259.0	0.075894249326
262.0	0.0539702724907
265.0	0.0823600566207
269.0	0.0903925091908
272.0	0.0799965052146
275.0	0.0907185162812
279.0	0.0891609269395
282.0	0.119742202997
285.0	0.157613360008
289.0	0.146791735845
292.0	0.127982937965
295.0	0.159596569809
298.0	0.170237079103
302.0	0.198925703066
305.0	0.229353031511
308.0	0.235927507836
312.0	0.237032309733
315.0	0.254211072161
318.0	0.279530956189
322.0	0.296990447126
325.0	0.279721126992
328.0	0.31754700515
332.0	0.35223959303
335.0	0.377722480603
338.0	0.385284034133
342.0	0.397074623905
345.0	0.41546685726
348.0	0.414298665186
352.0	0.427021997377
355.0	0.467111813845
358.0	0.454116808807
362.0	0.478929570875
365.0	0.506739786663
368.0	0.526300212093
371.0	0.518457930597
375.0	0.539403886161
378.0	0.589663312611
381.0	0.560168726584
385.0	0.613434662959
388.0	0.620108752381
391.0	0.64103659662
395.0	0.644477782394
398.0	0.662951517522
401.0	0.650680973047
405.0	0.652618903995
408.0	0.678554579284
411.0	0.666437982421
415.0	0.718300277066
418.0	0.73939112458
421.0	0.740178975048
425.0	0.755456029448
428.0	0.747812974417
431.0	0.74612860445
434.0	0.746771562969
438.0	0.770334630918
441.0	0.758317647423
444.0	0.770687805266
448.0	0.796297473465
451.0	0.812932890742
454.0	0.815703951011
458.0	0.844320128864
461.0	0.831777911813
464.0	0.82510382212
468.0	0.8562284436
471.0	0.842979877582
474.0	0.842871208552
478.0	0.819416809632
481.0	0.817669049216
484.0	0.881167986022
488.0	0.859099116966
491.0	0.861218163054
494.0	0.863527379945
497.0	0.838234663174
501.0	0.866117325345
504.0	0.843785839646
507.0	0.895575688181
511.0	0.875127798915
514.0	0.914194315258
517.0	0.849355127442
521.0	0.884482391442
524.0	0.877944138037
527.0	0.91819695805
531.0	0.909847554052
534.0	0.909865665647
537.0	0.905709075243
541.0	0.878976493823
544.0	0.904549938831
547.0	0.905383068153
551.0	0.903028572409
554.0	0.903617196413
557.0	0.914149036677
561.0	0.94550910754
564.0	0.892034889039
567.0	0.925341946783
570.0	0.910155449818
574.0	0.918830860636
577.0	0.94882351296
580.0	0.952835211414
584.0	0.956330731704
587.0	0.952228475815
590.0	0.940510332153
594.0	0.932486935517
597.0	0.944503919011
600.0	0.961764183212
604.0	0.956575237021
607.0	0.929815488344
610.0	0.9349138771
614.0	0.93026827606
617.0	0.954582971559
620.0	0.924219033291
624.0	0.952463925471
627.0	0.983688160047
630.0	0.956865021192
633.0	0.969262346293
637.0	0.940537499411
640.0	1.00272335192
643.0	0.948035662492
647.0	0.955606271684
650.0	0.937195926733
653.0	0.980708817651
657.0	0.948678621011
660.0	0.974741076654
663.0	0.987391963006
667.0	0.978616938821
670.0	0.972160187188
673.0	0.988089255769
677.0	0.958241495665
680.0	0.961682681439
683.0	0.981080103323
687.0	0.920922739466
690.0	0.981397054752
693.0	0.978164151104
696.0	0.973219710232
700.0	0.991666278102
703.0	0.987690802839
706.0	0.993269146297
710.0	0.993395926923
713.0	1.000305466
716.0	0.989357061211
720.0	0.982954644093
723.0	0.967967373865
726.0	1.02000172772
730.0	0.970937660599
733.0	1.01984777983
736.0	0.936516745295
740.0	1.00002473776
743.0	1.00971439277
746.0	0.993549874534
750.0	1.02870430579
753.0	0.988641656853
756.0	1.01556440908
760.0	1.02192154734
763.0	0.988650712515
766.0	0.976099439531
769.0	1.02509106054
773.0	0.972286967814
