8969,9371,8743
9020,8860,8713
8837,9151,8898
9258,9655,8646
9338,9261,9256
8892,9343,9077
8701,8872,8991
8740,9314,9166
9042,9229,9160
9131,8911,9020
9041,9282,9353
9003,9873,8856
8769,9276,9439
9072,9617,9074
9079,10491,9424
9286,9377,9249
9538,9402,9332
9495,9231,9741
9456,9554,9678
9463,9668,9265
9806,10148,9718
9833,9783,9513
10017,10057,9635
9763,9509,9691
9869,10635,9747
9936,10646,10337
9747,10130,9828
10226,10819,11056
10653,10745,10477
10810,10756,10229
11070,11240,10572
10522,11861,10823
10498,10933,11000
10861,10661,10699
10990,11063,10654
10737,11366,11459
11534,11481,11462
11831,10961,11129
11362,11650,11454
11748,11255,11954
11963,10984,11275
11435,13161,10990
11853,11944,11184
11196,12071,11469
11135,11978,10859
11337,12481,11978
12010,11808,11660
11627,12281,11479
11892,12440,12141
11800,12372,12071
11666,12721,11837
11573,12942,11816
12857,12249,11195
12396,13096,12164
12431,12595,11649
12115,12216,12433
12766,13408,12557
13234,12552,12832
13256,13127,12154
13050,12542,12833
12901,13816,12895
12137,13496,12353
12410,14450,13556
12183,13072,13090
12567,13832,13190
13419,13857,12640
13253,14226,12986
13279,13353,13053
13890,13945,13173
13007,14585,13605
12996,13567,13476
13520,14268,13115
13667,16343,13328
13165,15052,14467
13800,14524,13687
13647,14852,14603
13401,13886,13746
13034,13788,13249
14303,14668,14413
14734,15295,14100
14112,14408,14164
13450,15375,14605
13908,15630,15336
14082,16007,13592
14266,15881,14800
14117,16383,14293
13658,15560,15204
13590,16235,14187
14238,15746,15357
13808,16325,15162
14719,16029,15206
14693,16391,15628
14189,16542,16847
14114,15939,16091
14222,16541,15896
14936,15462,17216
14440,17467,16787
14987,15719,16232
14753,16070,16130
14849,17789,16742
14323,17633,16524
13836,15587,17605
14383,15804,17594
15368,17982,17096
14891,16929,17699
14054,17161,17590
14570,17476,17648
15152,17228,17296
15086,18599,17658
14745,18092,19204
15247,16811,18874
15645,17805,19436
15230,18677,17444
16019,18485,18429
15548,18279,17795
16379,17302,17422
16217,17942,18854
15166,17131,19084
17098,18931,20029
16553,17900,18731
15445,18509,19841
16270,18247,19415
16567,18454,18689
17483,18511,19992
16439,19334,20059
15525,19419,19699
15995,18824,19592
15524,18973,19716
16083,19451,19704
15172,19022,21348
16630,19103,20382
16585,19611,20586
15705,21409,21516
15329,19770,20602
15909,21324,20671
14701,20944,21543
15452,19861,21505
16613,21705,21099
16450,20157,19263
16672,21150,20742
15922,22618,20985
15606,21351,21536
16016,22043,21944
15886,22839,22818
16012,22929,22015
16017,23692,25053
16006,22417,22623
15982,22495,23511
16540,22641,23481
15900,24414,23064
17009,23295,23144
15879,24410,23552
16459,24571,23898
16161,22921,20833
15837,25191,24018
18364,25217,24775
18962,24149,21597
17941,25957,23093
17245,25541,23958
16963,26480,22021
17552,26376,25070
17035,25322,24724
16525,25912,25032
16906,26680,24238
16740,25799,23486
18199,26686,25357
18816,26898,25555
17905,26937,25977
17706,26168,24354
16693,26329,25206
16251,27361,22627
17254,27764,24853
18086,27684,25484
19202,27040,25359
18054,27587,25731
16189,26965,27503
18265,29231,27211
17802,28690,26890
17963,27965,28230
17819,28424,27447
19164,29700,27335
18759,27795,27654
18250,30658,26374
18296,31164,27408
17892,31003,26409
19952,29677,28766
19107,31548,27588
19038,32103,27363
18264,31849,27062
18808,33296,27674
