7194,7211,7073
6704,7589,7153
7212,7203,7161
7195,7138,7150
6782,7583,7073
7202,7348,7218
7544,7378,7037
7206,7371,7101
7409,7340,7525
7569,7297,7045
7085,7753,6879
7084,7400,7490
6750,7223,7212
7248,7386,7069
7180,7509,7247
7126,7614,6934
7249,7340,7281
7240,7758,7076
7354,7684,7531
7527,7836,7122
7574,7871,7104
7265,7756,7674
7207,7073,7444
7143,7384,7539
7288,7519,7771
7704,7504,7945
7731,7412,7373
8060,7349,7557
7449,7423,8085
7533,7692,7666
7555,7896,8016
8250,8072,7838
7918,8078,8021
7635,7907,7751
7930,8372,7421
8232,7776,8021
8356,7997,7709
8055,7771,8057
8321,7487,8093
7649,7912,8221
8209,8053,8063
8037,7892,8051
8098,8021,8627
8566,8551,8143
8292,8598,8047
8241,8845,8533
9101,8253,8128
8468,8824,8445
8314,8395,8702
8206,8659,7802
9072,8669,8482
8727,8312,8497
8604,8575,8701
9230,8747,8443
9392,9326,8807
8806,8980,8753
9021,8879,8766
9357,9171,8914
9130,9246,8672
9003,9419,9068
9388,9279,9424
9158,9300,8971
8791,8873,8504
9240,9211,8897
9498,9357,9187
8667,9273,8458
9121,8977,9951
9114,9595,9141
9438,9151,8814
9571,9865,9629
9354,10234,9531
10133,9807,9622
9691,9108,9940
9337,9571,9205
9699,9408,9521
9287,9746,9585
9469,9614,9419
9593,9377,9915
9633,9430,9563
9939,9820,10090
9078,9784,9709
9592,10288,9986
9809,9897,9597
10055,10127,10137
10314,10238,10163
10213,10272,10752
9947,9839,10274
10780,9877,10139
9980,10097,10338
10153,10325,10978
10223,10276,10269
10180,10133,10704
10025,10030,10583
10476,10433,10587
10332,10329,10230
10585,10167,10475
10973,10233,10604
10755,9864,10646
10628,10350,10399
10158,10875,10474
10686,10839,10717
11302,11321,11302
11345,10648,10353
9971,10915,10941
10704,10724,11217
11427,11060,10719
10950,10598,10984
10916,11357,11313
10773,10694,10409
10691,11021,11103
10793,10989,11069
10949,11576,10828
11524,10965,12019
10709,10286,11320
11232,11337,11099
10711,11013,10528
10890,11199,10965
11179,10795,11605
11808,11150,11014
11163,11027,11929
11610,11842,11473
12023,10435,12124
11255,10659,11948
11340,11929,11389
11229,11624,11338
11741,12518,11451
11463,11649,11518
12361,12069,11153
11654,12044,11473
11635,11550,11558
12530,11788,11712
12540,12025,11517
12517,11884,11243
12839,12476,11376
12656,12257,11924
12902,12518,11093
13228,12301,11907
13369,12706,12019
12748,12399,11819
13051,12422,11432
13651,12341,11595
13479,13017,12800
12699,12851,11022
12353,12716,12069
12902,14238,11644
12817,13246,11624
14130,12550,12057
13533,12625,11572
12698,13146,12218
13354,13231,11258
12829,13316,11662
13032,13709,12586
13002,13584,11296
13652,12329,12340
14093,13573,11921
13768,12571,11761
13487,12970,11087
15060,12313,11815
14706,13159,12767
14993,13464,11968
14130,12582,11027
14137,13705,11745
15192,13656,11869
14264,14749,11860
14213,13804,12137
14476,13070,12106
14674,13315,12204
15446,12965,11696
15450,13234,12602
13474,13894,11551
15403,13959,12068
14741,14493,13215
14593,14457,11717
14472,13602,11559
14173,13107,12072
15639,13597,11728
14166,13159,12564
15239,13282,11989
15091,12350,12898
15279,13521,12778
15760,13507,11853
14811,13898,12514
14762,14585,11575
15776,14996,12311
15050,13375,12287
15630,13580,10876
14760,12972,11742
15488,12544,12187
16401,11890,12240
15220,11788,11529
