22963,20789,22841
21759,22899,22716
21019,20219,22365
21447,21363,20792
20769,21384,20342
18462,20983,20596
20232,19432,20620
20619,18904,20409
19125,19532,20381
21275,20014,20382
19993,21192,20292
19295,19693,20341
20147,20695,19160
18896,20074,20960
18899,19910,20078
20131,19524,19401
19980,18638,20310
20113,19761,21306
20275,19048,19967
20026,19288,21435
19869,19765,20798
19600,20241,19429
18615,19507,19235
19991,19841,19554
19161,19371,20820
19488,18936,19359
19644,18803,20406
20103,20404,21087
19546,19886,20493
18733,21536,20144
19955,18890,20627
18644,19769,19980
19898,19432,19568
18826,19931,19886
18389,19992,19612
19939,19931,19131
19990,20464,19763
18856,20246,19487
18952,19848,19663
19680,19451,19324
19665,20045,18234
19020,20718,21221
20648,18884,19810
18506,19433,20405
19743,19868,19384
18904,19259,19911
19836,19958,19647
19738,20067,20316
19267,19164,20353
19669,18928,19712
19346,19113,19643
18893,20211,18425
19504,18134,19309
19728,20033,19630
19926,17787,20400
19915,19550,19769
19754,19025,19827
20068,18509,20218
18160,20177,19633
19581,20511,18969
19896,20824,19240
19442,18815,19790
19035,19719,20516
18787,18086,20311
19677,20385,19180
19645,20208,19604
19365,20274,20130
18866,20010,20093
18427,19879,20269
18557,18914,20417
19634,19789,21217
20531,21858,19368
18590,19539,20401
19783,19886,19742
19013,19349,19557
19836,20690,20934
19094,20201,19784
19422,19482,20112
18870,21333,20341
19443,20868,20358
18920,21528,20873
18966,20653,20506
19104,19517,20890
18259,20753,20948
19456,21827,19709
18531,22287,20628
19564,22773,19728
19121,21378,20209
20949,22319,20556
18359,21955,22517
19730,23504,20309
19624,22149,21200
18892,22287,20496
19404,24280,22242
20949,24025,20561
19249,23427,20863
19698,24485,21273
20190,24079,20528
19764,23314,21137
20384,24691,20200
20011,24410,20441
20308,26010,21657
19737,24446,20940
20555,26879,20315
19029,27665,22307
21241,26886,23247
20843,27638,21902
21262,28464,22389
21802,28302,22326
21243,27795,21104
21172,29524,22585
22182,31361,21504
22869,30842,22363
20814,27780,22978
22223,31671,22220
21706,32357,23828
22771,33841,24185
23263,32415,23500
23100,32022,23329
22770,34133,24358
24322,33907,25196
23392,36327,25283
24178,34657,25716
26443,35151,27341
26063,35197,27795
25439,36095,26293
25645,35878,27650
28010,36127,29389
24761,38490,27234
27574,37828,28424
27907,35814,27652
28303,36396,29636
27894,38134,29800
30142,39047,29205
30999,38160,32139
30889,38385,30470
31705,36602,32709
31427,39410,29995
31189,39807,32510
32082,41051,33101
32873,40373,32357
33460,42723,33357
34505,39790,35056
34804,42824,33864
36424,43604,35195
35739,41528,34894
36243,39677,35097
35603,40895,36150
34250,43580,36304
37973,43016,37060
37907,42270,37580
38415,42612,36866
38087,43360,36214
40185,41655,38612
39016,41377,39102
39200,43404,37975
40162,43095,37820
39245,43484,39503
38988,42858,39753
40786,43253,40687
39632,43681,39555
40502,42850,39252
41131,42672,40771
40418,41520,40446
41891,44005,41890
41521,43994,42197
42404,44676,41008
41947,42250,41951
41683,45427,44699
41116,43388,41724
41723,42376,41153
42369,45140,41879
41765,44321,44087
43528,44856,43494
44703,45096,42447
42131,45343,41726
45896,47472,46405
44206,44300,42976
43837,45556,44287
43815,43626,43217
43992,45129,43022
43610,43755,42730
43451,46422,43490
44227,45887,44013
43378,43979,42889
42603,45400,43942
45042,45096,45815
44425,44562,44151
43988,44874,45175
45307,44761,44808
44441,44521,43828
45881,45615,44455
44863,44311,43552
46048,44260,43034
46448,46796,44298
42921,44716,46046
46653,44986,44266
46021,46464,44020
46480,46192,44077
45475,46898,45730
46145,46656,45167
45831,47254,45209
43494,46323,44141
44766,45608,45646
45483,46167,44831
46648,46255,45828
45392,45147,46751
46509,44917,45102
44548,45648,45000
46845,46799,46109
45950,45584,44891
47805,46260,45172
46871,45843,45271
47160,47945,43510
45110,47774,45862
48523,46467,46978
47121,46807,46535
46035,44269,45916
45750,46148,45845
47388,44570,44119
46231,47365,45459
46683,47812,46797
47721,44724,47134
47380,48263,44719
45784,47487,46532
47593,46193,45711
48951,47891,45675
46927,45888,46606
47463,44673,45622
45510,47600,43507
46649,45489,45649
46862,46589,48335
48145,46937,46490
48878,46747,46899
45162,47913,48141
46539,47613,45876
48298,46489,46765
46165,47059,47254
46468,46007,47224
47958,46288,46784
46677,47518,46338
48470,47542,46906
47101,45946,45901
46197,45148,44893
48750,46150,47972
46539,45087,46175
48270,47655,47018
45166,46577,46881
48662,47534,46179
45864,45685,48702
46747,47880,47060
47357,45208,45609
47533,46844,46208
49155,47053,47974
49153,48228,46854
48074,46954,46176
46591,46653,46474
48788,48199,46250
49129,47262,45536
47266,46699,48187
48926,46513,45920
47569,45300,45467
46698,46679,46544
47299,45363,48278
47173,46041,46624
46922,46563,47926
47868,45162,48476
49252,48587,45942
48354,46867,46354
47501,46912,47305
48420,45714,46783
47738,46303,45326
47704,48662,46090
47446,46862,46488
46641,48320,45605
47974,46800,47616
48440,48055,46573
48208,46391,48456
46337,44741,48184
