20101,23558,19002
18753,22867,18836
17856,22462,19127
19061,21557,18446
18705,20564,18576
18010,20987,19486
17833,20877,18610
17643,19803,19553
17346,22239,18160
17415,22922,19659
18196,20968,18395
17041,20866,18665
17992,19755,19688
18003,20246,19240
18040,23808,19021
17365,20616,19328
16733,23564,20140
18248,21512,19869
17843,22937,19205
16894,24014,20097
18756,19724,18508
17713,20561,18668
17926,20877,18308
18625,20040,18667
19072,20557,19531
17179,21561,19659
18479,21686,20101
18380,19533,18727
17137,21596,19764
17270,23289,19679
16859,21291,18573
18680,23183,18529
17307,20138,18270
17923,19189,17954
18691,18539,19826
17582,19718,18640
17051,20066,19111
18948,17733,20428
17597,18163,19380
16925,18652,20476
17712,18554,18573
16743,18973,18745
19808,19480,18574
17408,20248,18886
19004,18598,19588
17993,19524,19712
18870,21386,19139
17125,21178,19025
16576,22204,19435
17783,21366,18291
18750,21525,18539
17228,22048,18214
17486,22597,19182
19408,22577,18759
17179,19449,19261
18429,18533,19186
18534,20338,19969
18492,20604,18995
17274,19469,18991
18856,20094,19462
16533,20640,19151
17311,18578,19899
17788,20710,18589
17595,18626,17759
17700,19401,17712
18397,18674,19309
18288,18593,19122
17967,19463,19300
18117,19562,18794
18052,19728,18844
16814,19192,19814
16999,18283,18972
18029,21268,19137
17987,19472,18758
17083,22085,18301
17748,19899,19109
18080,19449,19332
17938,20831,20011
17417,20562,20106
19577,19084,19480
18418,19930,20346
17037,17827,19362
19246,19784,20027
18906,19428,18968
17434,19491,19037
18123,21040,18805
19585,19362,18926
18540,21129,18250
17883,20792,19055
18185,20525,17877
19341,18532,18472
17578,21210,19072
17939,21570,20223
19643,19535,18243
17891,19284,20114
18823,19867,18224
18323,19776,19246
19510,21344,19795
17962,20319,18044
17582,20015,18708
18902,19533,19100
17486,21373,18874
18444,20006,19424
18245,19963,19321
17962,19263,19151
18441,20621,19078
17375,21022,18570
18705,19240,19426
18711,22938,19495
18323,20316,20166
17986,19747,19874
18773,22938,20570
18770,18917,19954
19147,21798,19604
17484,21337,19727
18091,20203,19212
19553,20864,19394
17958,20671,19441
18519,20837,18205
18172,21571,19115
18703,19570,19939
17788,20259,19724
17682,18739,18895
19738,21589,19855
19389,22152,18932
19074,23119,18195
18253,21234,19745
19314,20878,19565
18665,22793,20152
19682,24234,21665
18745,22263,21833
18205,24120,20658
19387,23031,20704
18568,22447,20003
18780,23807,20789
18791,21892,19837
19928,25472,22195
18561,22198,19875
19579,23184,20877
19838,22676,20752
18035,24269,20647
19716,24236,21471
19700,23844,21267
19652,21174,19908
20392,22448,20915
20344,25836,22585
20200,24548,21869
20094,24273,28546
19279,24505,22741
20843,24410,20635
21523,25550,20628
20674,25256,19903
19487,25400,20220
20619,26173,20598
20899,24907,20111
20845,25598,19986
20924,24890,20404
20016,24328,19856
21953,24897,20627
20546,25736,19954
21201,26402,20222
21518,27889,21860
21496,25850,19999
20744,27263,20481
21152,25702,19889
22599,28445,21456
21434,28291,20016
20971,25866,19371
21920,28916,20330
22566,26575,21681
21297,25994,21331
22442,27996,21566
21583,27796,20540
23751,27473,21729
21663,28423,21609
23350,26096,22785
23929,28506,22107
23009,28042,22124
23923,28672,22590
23696,28553,21944
23747,27614,22240
23771,27615,21559
25004,27036,22314
24423,28810,22527
24259,28914,22485
25299,29560,22930
23230,27629,22420
24231,28850,24038
23791,28895,23651
24705,28358,23249
25784,27889,23217
25119,29370,22924
25141,26635,22950
25352,28461,23478
25367,26813,23615
24638,26894,23503
24523,27749,24362
25595,27985,24035
25480,29310,24155
25947,27111,23910
24943,29848,24958
26766,29033,24248
25847,28463,24993
27659,28787,25546
27189,26706,25587
25418,28682,24998
26763,26918,25592
26472,30760,25655
27795,27213,23945
27147,29513,25168
27790,28077,25745
27704,28442,26021
27805,28292,25883
27243,29132,25880
26150,28172,26491
27742,26791,26307
26282,27096,25906
27743,29140,26735
26744,27542,26307
27114,29647,26574
26330,27790,27588
27755,27636,27643
28132,28568,25705
28458,27904,26499
29328,25391,27312
27346,25371,27779
28279,25987,28777
27468,25361,28157
27946,25735,28364
28865,26645,28553
27816,24808,28270
29151,25384,27804
27582,25090,27912
28255,26568,28884
29054,26232,28869
28140,25453,28504
29295,25508,29682
29557,25861,30020
27885,24819,27741
28694,26215,29013
28562,25598,28927
30307,26936,28822
28442,26186,29140
30393,25219,28453
28594,25716,27964
28972,25403,27652
28773,28778,28764
29450,24728,26905
28681,27004,29686
28980,23630,29387
30252,24571,29371
28724,27828,27955
29847,26631,29954
30608,26870,28684
29206,26419,29542
27883,26476,28764
28600,25784,29834
29475,26301,29999
31413,25755,29915
29055,25127,29819
28036,24910,29946
29973,27834,30164
29227,24851,30192
28008,23365,30057
29714,25448,29986
30419,25158,29211
29047,27452,28932
30813,28315,29738
30046,24923,28953
28478,28027,30188
28763,24800,29841
28394,26067,29003
29452,25689,30885
29401,26976,28874
28122,24095,30174
30215,26269,30820
28534,24517,30674
30859,24378,29592
30661,27652,29724
