24099,22911,23789
23243,23018,21889
21569,21373,22028
22589,20744,22283
20598,22428,21791
21161,19460,22647
20007,20253,21646
20368,20151,21266
20852,20625,19823
19934,20462,22415
20296,20600,20487
19707,20683,20780
21244,21033,20429
20393,20766,20833
20307,20687,20896
19505,19762,21034
20666,19498,20523
21321,20330,20671
20530,19798,20729
19718,20373,20282
19853,20825,21122
19407,19661,20097
22709,20412,20642
19229,20353,19603
19658,20096,20997
21559,19272,21153
20666,20301,20936
19562,19795,20186
19580,21020,20871
19233,20975,21506
20386,20717,20384
19747,20210,20486
20205,19937,20929
19050,19740,20675
19594,20151,19040
19147,20138,19281
20404,19998,20536
20395,20321,20923
19325,19745,20761
20908,20229,21267
19791,19471,20892
20431,19927,19945
20081,20641,19904
19848,19985,19856
20772,19332,19950
20237,20291,21092
20529,20455,20248
20556,19254,21572
20425,20988,20848
19446,19814,20966
18496,21073,19577
19613,19958,20011
20303,20312,19991
19750,19953,20697
19533,19818,18797
19602,19737,20954
21669,20428,21128
20870,20479,19925
19318,20237,21349
20512,20562,20631
20046,20021,20749
20707,19680,21245
19687,20176,19328
19643,20459,20417
20936,19468,19838
19797,20950,21150
19509,19778,20524
21198,20584,21990
20568,19478,19419
21498,20672,21631
20310,19955,21870
20267,21185,21962
20384,18950,20701
20704,21269,21259
22239,20552,21427
20954,20451,21789
21568,21259,20709
21521,20664,21813
21424,21780,23005
23349,21949,20971
21434,23131,22342
22500,21837,22074
21793,20983,22486
22895,22244,23138
23307,21795,21300
23706,23191,23830
23772,25041,24849
23808,23043,24667
24523,24024,23772
24450,24437,22833
26694,24633,25493
24613,23520,24993
27617,24064,24646
28332,24931,26686
27710,26028,26483
29172,25493,24746
28413,25534,26379
29155,27800,28603
29826,27162,25548
30414,28849,28722
32011,28536,29329
32659,28836,29415
32535,28394,29889
33089,30769,31090
33649,28748,30784
34145,29913,31228
35849,31728,32107
37603,30115,33574
37393,33219,34446
35655,34191,33495
34668,33611,34300
35340,34571,35646
36114,35171,38078
37782,36816,38014
39974,36336,38646
34948,38133,36353
37948,36622,37041
38195,39279,37966
39786,39773,40861
37675,38676,39927
39879,38928,40486
42121,39424,41306
39554,41515,41699
40954,41031,41254
40573,39479,42046
42780,40000,41848
39646,43281,43912
41246,43769,44579
42980,42925,42840
42799,43580,44142
41695,43492,45428
43608,44378,45317
45174,45402,44707
40808,45551,46072
43678,45366,44231
43790,41926,46145
42994,44560,45779
44644,44674,45231
44571,46053,46750
42968,46899,47409
45038,47109,45114
44419,47627,47493
44230,47309,47029
46007,47963,47587
46659,49135,48577
44814,47210,47914
42693,48500,47485
46357,47138,48241
46091,47353,45742
47432,49073,48088
45324,49268,49562
47336,47733,47276
45117,47025,48617
46318,47910,46645
47900,49201,48606
48323,48851,49047
46292,49154,46393
49049,49434,49161
45960,48334,48866
49214,50011,49071
48018,48876,50477
45559,45339,48410
48060,48406,49522
49965,49876,48435
47568,50582,50408
48059,51050,50342
46733,50779,48481
49333,52986,48313
49997,49840,49784
47483,49168,49035
45719,49786,48640
47885,51261,47478
46026,50673,51304
47268,51421,51396
46469,52353,50191
48917,50468,48567
47261,52077,50711
48788,52214,51170
47434,50853,50698
48696,50742,49578
48777,51040,50845
47867,50620,50565
47092,51979,50465
46943,50696,49601
50246,49819,51643
47574,50595,51292
47488,51310,49023
46802,51539,50157
48155,52060,51051
50920,50902,51086
49510,52927,48081
48883,52194,49494
47887,52171,50760
49867,50716,50096
49175,51686,50904
49547,50585,50804
49388,50568,50984
51262,51036,51929
47123,51855,51894
46865,48978,52626
47639,51201,51436
48304,51819,49926
45222,52139,51929
49975,51975,50217
48157,55924,51431
48730,53708,51710
49283,53365,52886
46044,51457,51417
48406,52874,51093
47510,52943,50763
46335,54386,51264
48719,52608,52183
49946,55222,51983
49528,51451,51379
49495,50894,51239
49659,52694,51160
49403,53002,51276
48309,52998,50678
48878,50417,50319
46217,52489,51982
47043,55623,51846
46457,52552,52337
50190,51708,51862
47540,52939,51744
47398,52448,51647
51006,53648,53409
49183,51347,49464
48364,53187,51801
49527,54712,50922
48247,52602,52336
49959,54030,51339
46562,53591,51945
47703,52760,54104
47449,50966,51957
47840,50489,51907
47110,53917,51408
49415,52115,49926
48566,54386,51069
47611,52164,53218
48425,55915,49481
47369,54530,50080
48582,53127,51522
49575,54905,52435
49742,55178,50820
48319,52413,52094
46535,55574,50575
48771,51712,50675
47782,51431,50956
48244,51677,50794
49866,55073,49822
47066,55098,51428
47791,52951,48435
49174,53035,50256
47385,54780,50487
46984,55182,50714
49150,53542,53428
48443,54735,51125
49570,54253,52450
49571,54086,50846
49865,54467,50409
50342,53112,50527
49040,54421,50281
48389,54110,50628
48308,52945,50636
48868,53812,50006
48619,56510,49544
47685,55608,49745
46591,53854,51792
47946,54037,51055
48824,53349,51101
48038,52987,51705
47872,53551,50402
47192,54492,51197
48457,54582,51182
46250,53196,50821
49904,54550,53586
48307,52986,51539
48046,53569,49977
47766,54026,52618
