ID          0  POPULATION       5402  CENTER      12119
ID          1  POPULATION       2049  CENTER      69358
ID          2  POPULATION       1682  CENTER      37442
ID          3  POPULATION       1535  CENTER      35317
ID          4  POPULATION       1487  CENTER      16352
ID          5  POPULATION       1481  CENTER      19382
ID          6  POPULATION       1400  CENTER      56630
ID          7  POPULATION       1379  CENTER      31413
ID          8  POPULATION       1357  CENTER      60130
ID          9  POPULATION       1313  CENTER      48942
ID         10  POPULATION       1224  CENTER      39301
ID         11  POPULATION       1110  CENTER      30021
ID         12  POPULATION       1082  CENTER      31829
ID         13  POPULATION       1082  CENTER      46312
ID         14  POPULATION       1073  CENTER      54806
ID         15  POPULATION       1053  CENTER      15138
ID         16  POPULATION        970  CENTER      10555
ID         17  POPULATION        951  CENTER      60348
ID         18  POPULATION        926  CENTER       5258
ID         19  POPULATION        851  CENTER      31715
ID         20  POPULATION        821  CENTER      48979
ID         21  POPULATION        815  CENTER      30103
ID         22  POPULATION        799  CENTER      36853
ID         23  POPULATION        741  CENTER      37396
ID         24  POPULATION        730  CENTER      48267
ID         25  POPULATION        711  CENTER      54675
ID         26  POPULATION        688  CENTER      37729
ID         27  POPULATION        652  CENTER       2371
ID         28  POPULATION        628  CENTER      37132
ID         29  POPULATION        627  CENTER       1104
ID         30  POPULATION        625  CENTER      28916
ID         31  POPULATION        616  CENTER      55592
ID         32  POPULATION        607  CENTER      37011
ID         33  POPULATION        603  CENTER      48623
ID         34  POPULATION        597  CENTER      53388
ID         35  POPULATION        591  CENTER       1994
ID         36  POPULATION        584  CENTER      18408
ID         37  POPULATION        566  CENTER       7918
ID         38  POPULATION        565  CENTER      11507
ID         39  POPULATION        532  CENTER      59539
ID         40  POPULATION        519  CENTER      39162
ID         41  POPULATION        504  CENTER      37068
ID         42  POPULATION        497  CENTER      45367
ID         43  POPULATION        472  CENTER      11035
ID         44  POPULATION        472  CENTER      69439
ID         45  POPULATION        470  CENTER      11913
ID         46  POPULATION        452  CENTER      27804
ID         47  POPULATION        437  CENTER      56040
ID         48  POPULATION        420  CENTER      50297
ID         49  POPULATION        413  CENTER      63807
ID         50  POPULATION        405  CENTER      64999
ID         51  POPULATION        403  CENTER      26449
ID         52  POPULATION        401  CENTER      33299
ID         53  POPULATION        397  CENTER      43773
ID         54  POPULATION        387  CENTER      47420
ID         55  POPULATION        384  CENTER      59902
ID         56  POPULATION        375  CENTER      58703
ID         57  POPULATION        370  CENTER      17980
ID         58  POPULATION        365  CENTER      36154
ID         59  POPULATION        355  CENTER      36679
ID         60  POPULATION        344  CENTER      13158
ID         61  POPULATION        341  CENTER      50107
ID         62  POPULATION        339  CENTER      22738
ID         63  POPULATION        332  CENTER      67253
ID         64  POPULATION        328  CENTER      34176
ID         65  POPULATION        319  CENTER      22367
ID         66  POPULATION        314  CENTER      63100
ID         67  POPULATION        307  CENTER      13932
ID         68  POPULATION        305  CENTER      69835
ID         69  POPULATION        292  CENTER      28078
ID         70  POPULATION        289  CENTER      19574
ID         71  POPULATION        270  CENTER      13906
ID         72  POPULATION        258  CENTER      47709
ID         73  POPULATION        254  CENTER       3834
ID         74  POPULATION        240  CENTER      27201
ID         75  POPULATION        236  CENTER       5630
ID         76  POPULATION        221  CENTER      22137
ID         77  POPULATION        218  CENTER      19699
ID         78  POPULATION        213  CENTER      43883
ID         79  POPULATION        207  CENTER      32256
ID         80  POPULATION        204  CENTER      10327
ID         81  POPULATION        198  CENTER      25535
ID         82  POPULATION        196  CENTER      12581
ID         83  POPULATION        193  CENTER      24699
ID         84  POPULATION        186  CENTER      14820
ID         85  POPULATION        174  CENTER      34525
ID         86  POPULATION        163  CENTER      35000
ID         87  POPULATION        155  CENTER       4479
ID         88  POPULATION        155  CENTER      40636
ID         89  POPULATION        153  CENTER      30771
ID         90  POPULATION        153  CENTER      31659
ID         91  POPULATION        148  CENTER      14587
ID         92  POPULATION        144  CENTER      11393
ID         93  POPULATION        141  CENTER      25071
ID         94  POPULATION        138  CENTER      16246
ID         95  POPULATION        135  CENTER      68222
ID         96  POPULATION        133  CENTER      20806
ID         97  POPULATION        132  CENTER      24331
ID         98  POPULATION        130  CENTER      56112
ID         99  POPULATION        124  CENTER      46830
ID        100  POPULATION        120  CENTER      68443
ID        101  POPULATION        117  CENTER      21477
ID        102  POPULATION        117  CENTER      38898
ID        103  POPULATION        116  CENTER      67502
ID        104  POPULATION        112  CENTER      33889
ID        105  POPULATION        108  CENTER      27870
ID        106  POPULATION        105  CENTER      10396
ID        107  POPULATION        105  CENTER      67158
ID        108  POPULATION        100  CENTER      41453
ID        109  POPULATION         99  CENTER      31780
ID        110  POPULATION         99  CENTER      40504
ID        111  POPULATION         96  CENTER      14748
ID        112  POPULATION         91  CENTER       2824
ID        113  POPULATION         91  CENTER       5580
ID        114  POPULATION         91  CENTER      58120
ID        115  POPULATION         88  CENTER      24902
ID        116  POPULATION         88  CENTER      43776
