1Abetaalone.txt: column 1 X	1Abetaalone.txt: column 1 Y
0.0	0.0532011719834
3.0	0.0382749956697
7.0	0.0247068717776
10.0	0.014685807912
13.0	-0.00308049674787
17.0	-0.00637330923457
20.0	0.000720810260439
23.0	-0.00446335409324
27.0	0.00018751100096
30.0	-0.00715465457039
33.0	-0.00564157318842
36.0	-0.015743252173
40.0	-0.0191290819616
43.0	-0.00815924143074
46.0	-0.012648876659
50.0	0.000125499528382
53.0	-0.0137960899249
56.0	-0.00303088764422
60.0	-0.00356418671767
63.0	-0.0154021887948
66.0	-0.0137154749919
70.0	-0.00673917735065
73.0	-0.00719806276863
76.0	-0.0223164747775
80.0	-0.0126674801194
83.0	-0.00728487879303
86.0	-0.0105218808986
90.0	-0.0102242255326
93.0	-0.0262728107463
96.0	-0.0174361670673
100.0	0.00418105389052
103.0	-0.00616867117042
106.0	-0.013107761891
109.0	-0.00643532089318
113.0	-0.0119853531769
116.0	-0.00504626245637
119.0	-0.0114706573778
123.0	-0.0132999977722
126.0	-0.00487883131297
129.0	-0.0258697357094
133.0	-0.00582760779219
136.0	0.000348741052903
139.0	-0.0121713877807
143.0	-0.0101312082307
146.0	-0.0162083386824
149.0	-0.0166052124418
153.0	-0.00966612172126
156.0	0.0125402086911
159.0	-0.0180314777994
163.0	0.00432368048209
166.0	0.00948924118935
169.0	0.00197964447461
172.0	0.000274327211396
176.0	0.00644447496504
179.0	0.0275594024927
182.0	0.00968767816205
186.0	0.0203226564061
189.0	0.0250975444455
192.0	0.0238139056795
196.0	0.0394036054752
199.0	0.0490401979504
202.0	0.0443645283044
206.0	0.0555638114512
209.0	0.0613742921802
212.0	0.0777515385893
216.0	0.0720402762536
219.0	0.0972231603263
222.0	0.0890748446813
226.0	0.113910464284
229.0	0.10581795902
232.0	0.13096983745
235.0	0.112552411677
239.0	0.152413426173
242.0	0.143936449332
245.0	0.196516029635
249.0	0.208323025696
252.0	0.189676157307
255.0	0.212341373138
259.0	0.253225577955
262.0	0.241548805929
265.0	0.225140553877
269.0	0.288733382722
272.0	0.296273985267
275.0	0.390289672919
279.0	0.34735288637
282.0	0.356716628031
285.0	0.38477684737
289.0	0.368604239211
292.0	0.42576027058
295.0	0.435124012427
298.0	0.443272328072
302.0	0.532221673225
305.0	0.507547283674
308.0	0.557590592088
312.0	0.499398968029
315.0	0.528420366217
318.0	0.556244941663
322.0	0.621989570635
325.0	0.647023627211
328.0	0.587591772398
332.0	0.53734382592
335.0	0.577421880849
338.0	0.588143675118
342.0	0.597625238819
345.0	0.613128122404
