Abeta40-0drug.txt: column 1 X	Abeta40-0drug.txt: column 1 Y
0.0	-0.000730805904912
6.0	-0.000243601968304
12.0	0.00170521377813
18.0	0.00267962165134
24.0	0.000730805904912
30.0	0.00219241771474
36.0	-0.00267962165134
42.0	-0.000730805904912
48.0	-0.00170521377813
54.0	0.00170521377813
60.0	0.00219241771474
66.0	0.000243601968304
72.0	0.00267962165134
78.0	0.00170521377813
84.0	0.00219241771474
90.0	-0.00462843739777
96.0	-0.00365402952456
102.0	-0.00511564133438
108.0	0.00121800984152
114.0	0.000243601968304
120.0	-0.000243601968304
126.0	0.00219241771474
132.0	-0.000243601968304
138.0	0.000730805904912
144.0	0.00170521377813
150.0	0.00267962165134
156.0	0.000730805904912
162.0	0.000243601968304
168.0	0.00121800984152
174.0	0.000730805904912
180.0	0.00267962165134
186.0	0.00121800984152
192.0	0.00170521377813
198.0	0.000730805904912
204.0	0.00462843739777
210.0	0.000243601968304
216.0	0.0060900492076
222.0	-0.00121800984152
228.0	0.00560284527099
234.0	0.000730805904912
240.0	0.0060900492076
246.0	-0.000730805904912
252.0	0.00365402952456
258.0	0.00365402952456
264.0	0.00219241771474
270.0	0.00121800984152
276.0	0.00219241771474
282.0	0.00170521377813
288.0	0.00267962165134
294.0	0.00170521377813
300.0	0.00170521377813
306.0	0.00365402952456
312.0	0.00560284527099
318.0	0.00901327282724
324.0	0.0114492925103
330.0	0.019244555496
336.0	0.0265526145451
342.0	0.0343478775309
348.0	0.0479895877559
354.0	0.0616312979809
360.0	0.0820938633184
366.0	0.0981715932265
372.0	0.118634158564
378.0	0.139583927838
384.0	0.161995308922
390.0	0.178560242767
396.0	0.205843663217
402.0	0.23848632697
408.0	0.266256951356
414.0	0.299386819045
420.0	0.323259811939
426.0	0.352004844199
432.0	0.382698692205
438.0	0.40364846148
444.0	0.431419085866
450.0	0.45383046695
456.0	0.509371715723
462.0	0.532757504681
468.0	0.558579313321
474.0	0.586837141644
480.0	0.622890232953
486.0	0.648712041593
492.0	0.67502105417
498.0	0.711561349416
504.0	0.729100691134
510.0	0.754435295837
516.0	0.779282696604
522.0	0.801206873752
528.0	0.824592662709
534.0	0.842619208363
540.0	0.857722530398
546.0	0.882569931165
552.0	0.888416378404
558.0	0.906442924059
564.0	0.915699798854
570.0	0.936649568129
576.0	0.940547199621
582.0	0.947368054734
588.0	0.958573745276
594.0	0.964907396452
600.0	0.973677067311
606.0	0.978549106677
612.0	0.982933942106
618.0	0.985369961789
624.0	1.00047328382
630.0	0.996575652331
636.0	1.00047328382
642.0	0.991216409029
648.0	0.992678020838
654.0	0.999011672014
660.0	1.006806935
666.0	1.00339650744
672.0	1.00485811925
678.0	1.00631973106
684.0	1.0121661783
690.0	1.00583252713
696.0	1.00485811925
702.0	1.00826854681
708.0	1.00242209957
714.0	1.006806935
720.0	1.01119177043
726.0	1.00973015862
732.0	1.00875575075
738.0	1.02239746097
744.0	1.01314058618
750.0	1.02775670427
756.0	1.00973015862
762.0	1.0214230531
768.0	1.00973015862
774.0	1.01119177043
780.0	1.01801262554
786.0	1.02824390821
792.0	1.01801262554
798.0	1.01557660586
804.0	1.02239746097
810.0	1.00973015862
816.0	1.00875575075
822.0	1.00973015862
828.0	1.00729413894
834.0	1.01167897437
840.0	1.00973015862
846.0	1.01167897437
852.0	1.01460219799
858.0	1.01703821767
864.0	1.00875575075
870.0	1.00778134287
876.0	1.00631973106
882.0	1.00534532319
888.0	1.01021736256
894.0	1.01655101373
900.0	1.01508940192
906.0	1.00924295468
912.0	1.01411499405
918.0	1.00875575075
924.0	1.01801262554
930.0	1.0121661783
936.0	1.02191025703
942.0	1.00339650744
948.0	1.006806935
954.0	1.01070456649
960.0	1.00778134287
966.0	1.00534532319
972.0	1.00534532319
978.0	1.00485811925
984.0	1.01070456649
990.0	1.00534532319
996.0	1.00729413894
1002.0	1.00826854681
1008.0	1.00388371138
1014.0	1.00778134287
1020.0	1.00534532319
1026.0	1.00583252713
1032.0	1.00924295468
1038.0	1.0014476917
1044.0	1.00388371138
1050.0	1.00242209957
1056.0	1.0121661783
1062.0	1.01947423735
1068.0	1.01655101373
1074.0	1.00924295468
1080.0	1.01070456649
1086.0	1.01460219799
1092.0	1.00339650744
1098.0	1.01070456649
1104.0	1.00875575075
1110.0	1.01314058618
1116.0	1.01411499405
1122.0	1.01021736256
1128.0	1.0121661783
1134.0	1.00924295468
1140.0	1.01362779011
1146.0	1.01167897437
1152.0	1.01167897437
1158.0	1.00583252713
1164.0	1.006806935
1170.0	1.00973015862
1176.0	1.01314058618
1182.0	1.01508940192
1188.0	1.00924295468
1194.0	1.00729413894
1200.0	1.01119177043
