23102,22617,21806
21688,21798,20759
22184,21253,22481
21533,21783,19722
20880,21255,21183
19933,20326,19582
20889,20832,19989
19656,20655,20757
20268,19785,19120
20315,19968,18112
20091,18970,18826
21441,20151,18459
19609,19837,19837
20016,19326,18414
21405,19081,18244
20051,19630,19753
21327,19524,19057
19540,19516,19487
20049,19049,19493
19466,19972,19818
18998,20891,19946
20553,19366,20567
20926,21323,20324
20672,20653,21654
20161,22373,20107
20406,23401,20900
21030,21267,22906
20580,22519,21709
21695,22797,22829
23450,24077,21683
21669,24386,22984
22140,25614,22756
22550,25841,23605
24163,26520,24278
23570,26929,24684
24044,28565,27222
25150,29064,25933
25288,29210,25584
25688,31474,28729
27396,33049,31468
27989,32614,30003
27309,33943,31230
30383,35101,32665
30159,35901,32207
33198,36131,35055
33515,40017,34051
35033,38839,36148
34791,41816,39103
36575,41074,37775
38379,45886,36384
38582,44546,40663
40879,48959,41659
40450,49420,42594
41601,49909,43677
43204,52483,44958
43620,50892,46574
44802,54729,46618
46141,54670,49207
45488,52854,50093
46462,55975,49553
47934,57489,49841
48588,56808,52719
49098,55131,53149
50467,57393,55250
52648,58000,53682
53611,56850,54980
52555,58568,55002
53046,56986,57073
54454,57234,55442
54051,59077,57162
55313,60744,57583
58589,60412,57161
55069,60630,58603
54615,58932,57836
55741,62321,60748
56090,60283,57062
55980,59870,57312
58389,61455,56145
56836,59505,58958
59457,59953,58656
59320,61245,59882
59992,60915,61293
57653,61763,61074
58464,63920,61532
57472,61919,62144
59611,62517,60568
59328,63853,62124
63122,62263,61714
61102,61442,62429
60007,63897,63288
62678,60961,61507
60442,62437,62649
60680,61603,62594
58458,59788,61810
60744,61180,61711
60846,60640,62781
60070,62153,63783
63341,60858,60867
61935,61796,61527
61243,59167,61759
60526,61261,58433
61947,62465,59639
63456,64450,61882
62808,62321,60556
60583,64431,61008
62740,63058,60500
60482,61566,60751
61697,66789,60081
61304,63548,61795
62597,64747,58576
62609,62603,58518
63180,60034,58946
65667,62810,59219
63657,62364,60627
63275,64239,60615
62764,63079,60218
62053,63209,63671
62075,63587,64350
62024,64063,62877
63679,64100,60804
63171,63179,61042
64655,64601,59245
62710,61491,62297
62099,65681,60441
62373,66048,62939
63437,64012,60754
64722,64992,63251
63675,63162,63205
62167,63065,64149
66205,63369,63619
64014,65275,64434
65372,65800,63800
63059,65673,63438
62828,64050,63989
64131,65027,63265
64463,63868,61253
63770,63636,62258
62235,62170,58569
63757,65485,59405
65821,64525,63198
63942,65805,61652
62576,65224,60709
65491,64729,58287
63481,66056,59735
65126,63861,60223
66460,65446,59775
64745,66578,59258
63062,65536,61358
63128,64491,57838
65212,65222,60481
66410,64257,57752
64391,67382,57657
65118,67472,56664
64859,66298,57504
65188,65024,57153
63625,65006,57230
63945,64635,57423
64836,65244,57653
65663,66144,56631
65785,65518,55051
63724,64760,56491
62506,66541,56509
62982,64938,56701
65078,64891,56420
63410,66464,57932
65507,65502,55689
64022,67459,53606
64259,66475,56532
64371,66016,55820
67016,65986,56150
63574,64146,54180
64526,67694,53949
66449,65768,57127
67337,66100,56571
63308,68401,54728
65966,67345,53066
64352,66762,54150
64846,66284,54264
63474,66985,53095
65002,65724,54772
65358,65580,54718
64099,66461,57993
66561,69233,55514
65866,65991,53733
67045,65572,55683
64184,67470,56193
66465,65674,53323
66872,66321,56388
64977,67340,54388
65030,67184,54071
64186,63558,54675
65539,66849,55718
62796,65018,54181
66695,65785,57439
65054,69422,55811
64765,68960,54454
65905,66006,54648
65728,64716,55661
65492,67329,55483
66294,67939,55286
65710,66275,54146
65206,66861,52915
64726,62574,52115
65409,65983,53862
63930,66315,53160
63177,64625,53685
66925,66390,53188
63066,67247,55138
64564,64372,56411
65494,65514,57138
64954,66651,53454
66188,66024,56031
64352,67499,54067
67039,65573,58281
67431,68218,55338
62149,66567,54698
65035,65460,52918
65846,66139,56001
67117,67027,56703
62725,66396,57061
64762,67649,54285
66928,67172,52809
63071,67371,54853
66099,65170,55735
65250,65862,54832
64574,67005,54700
65994,63769,54937
65253,67825,54609
66201,64621,54210
66894,68355,55354
65579,69442,54669
65412,65713,53538
66398,66462,56163
65029,65705,54607
66226,68255,57344
64565,65882,55995
64353,66013,54473
66806,65725,54679
64638,69109,55357
65283,68865,56052
66200,67167,55961
64984,67915,56466
66005,66656,54736
66440,66402,55736
67108,69614,55678
65623,66502,57476
65062,67921,54781
66729,67359,56715
64632,65710,54912
67254,64852,54353
64912,66690,56488
66304,66153,55417
64903,65352,55785
64566,68169,57294
65885,66236,58210
64804,69186,55621
65217,65895,57142
64777,67835,57065
65187,67628,54311
64377,69225,57739
65158,65861,54609
63842,67645,55765
66542,67567,56219
62976,68039,56376
66109,68507,54300
66114,67015,55877
65687,68200,57163
66812,66939,54352
66055,69584,56070
66549,67206,58085
65700,68688,56595
67709,66911,55517
65387,65680,54611
66085,67016,55670
66419,68447,55470
66779,68401,55512
64837,68958,55153
64567,66891,55217
66987,67855,53834
