ID          0  POPULATION      35810  CENTER      12119
ID          1  POPULATION       1512  CENTER      13037
ID          2  POPULATION       1456  CENTER        489
ID          3  POPULATION       1436  CENTER      57024
ID          4  POPULATION       1350  CENTER      63358
ID          5  POPULATION       1347  CENTER      13171
ID          6  POPULATION       1166  CENTER      16898
ID          7  POPULATION       1166  CENTER      22235
ID          8  POPULATION       1023  CENTER      13987
ID          9  POPULATION        954  CENTER      18893
ID         10  POPULATION        815  CENTER      40605
ID         11  POPULATION        803  CENTER      65045
ID         12  POPULATION        703  CENTER        882
ID         13  POPULATION        696  CENTER      57813
ID         14  POPULATION        680  CENTER      19255
ID         15  POPULATION        678  CENTER      14153
ID         16  POPULATION        594  CENTER      47994
ID         17  POPULATION        588  CENTER      24271
ID         18  POPULATION        561  CENTER      14886
ID         19  POPULATION        558  CENTER      10944
ID         20  POPULATION        557  CENTER      31916
ID         21  POPULATION        545  CENTER       3368
ID         22  POPULATION        538  CENTER      18933
ID         23  POPULATION        538  CENTER      58481
ID         24  POPULATION        508  CENTER      44615
ID         25  POPULATION        496  CENTER      11155
ID         26  POPULATION        471  CENTER       3531
ID         27  POPULATION        469  CENTER       2987
ID         28  POPULATION        457  CENTER      37003
ID         29  POPULATION        455  CENTER      12105
ID         30  POPULATION        426  CENTER      53860
ID         31  POPULATION        379  CENTER      24516
ID         32  POPULATION        366  CENTER      20014
ID         33  POPULATION        355  CENTER       4585
ID         34  POPULATION        353  CENTER      35153
ID         35  POPULATION        347  CENTER      12357
ID         36  POPULATION        332  CENTER      60903
ID         37  POPULATION        297  CENTER      19591
ID         38  POPULATION        269  CENTER      12191
ID         39  POPULATION        261  CENTER      25720
ID         40  POPULATION        242  CENTER      33832
ID         41  POPULATION        230  CENTER      35318
ID         42  POPULATION        226  CENTER      40047
ID         43  POPULATION        203  CENTER      20100
ID         44  POPULATION        192  CENTER      12938
ID         45  POPULATION        184  CENTER      37596
ID         46  POPULATION        174  CENTER       2411
ID         47  POPULATION        168  CENTER      65035
ID         48  POPULATION        166  CENTER      46389
ID         49  POPULATION        148  CENTER      25276
ID         50  POPULATION        146  CENTER      65764
ID         51  POPULATION        139  CENTER      44775
ID         52  POPULATION        135  CENTER      43785
ID         53  POPULATION        131  CENTER      13086
ID         54  POPULATION        129  CENTER      18647
ID         55  POPULATION        128  CENTER       3366
ID         56  POPULATION        126  CENTER      12749
ID         57  POPULATION        125  CENTER      11710
ID         58  POPULATION        119  CENTER      37294
ID         59  POPULATION        118  CENTER         42
ID         60  POPULATION        118  CENTER      11212
ID         61  POPULATION        118  CENTER      36104
ID         62  POPULATION        118  CENTER      44258
ID         63  POPULATION        116  CENTER      11481
ID         64  POPULATION        111  CENTER      14697
ID         65  POPULATION        108  CENTER      34444
ID         66  POPULATION         93  CENTER      19891
ID         67  POPULATION         90  CENTER       2378
ID         68  POPULATION         88  CENTER      40210
ID         69  POPULATION         87  CENTER      44193
ID         70  POPULATION         79  CENTER      48582
ID         71  POPULATION         78  CENTER      25888
ID         72  POPULATION         76  CENTER      17439
ID         73  POPULATION         75  CENTER      14588
ID         74  POPULATION         67  CENTER       1625
ID         75  POPULATION         62  CENTER      57009
ID         76  POPULATION         60  CENTER      45047
ID         77  POPULATION         59  CENTER       3323
ID         78  POPULATION         59  CENTER      36468
ID         79  POPULATION         56  CENTER      26607
ID         80  POPULATION         55  CENTER      34341
ID         81  POPULATION         53  CENTER      30941
ID         82  POPULATION         53  CENTER      58631
ID         83  POPULATION         51  CENTER       6514
ID         84  POPULATION         51  CENTER      20570
ID         85  POPULATION         51  CENTER      61042
ID         86  POPULATION         50  CENTER      16856
ID         87  POPULATION         50  CENTER      22034
ID         88  POPULATION         50  CENTER      41903
ID         89  POPULATION         48  CENTER       9616
ID         90  POPULATION         46  CENTER      39378
ID         91  POPULATION         45  CENTER      59409
ID         92  POPULATION         44  CENTER      30845
ID         93  POPULATION         42  CENTER       4060
ID         94  POPULATION         41  CENTER      23090
ID         95  POPULATION         40  CENTER       3724
ID         96  POPULATION         40  CENTER      26316
ID         97  POPULATION         39  CENTER      22415
ID         98  POPULATION         37  CENTER      41764
ID         99  POPULATION         36  CENTER      43021
ID        100  POPULATION         32  CENTER       2257
ID        101  POPULATION         31  CENTER      38612
ID        102  POPULATION         29  CENTER       5923
ID        103  POPULATION         29  CENTER      33773
ID        104  POPULATION         27  CENTER       1804
ID        105  POPULATION         27  CENTER      39514
ID        106  POPULATION         27  CENTER      63159
ID        107  POPULATION         26  CENTER        128
ID        108  POPULATION         26  CENTER      30831
ID        109  POPULATION         25  CENTER        205
ID        110  POPULATION         25  CENTER      14579
ID        111  POPULATION         24  CENTER      42174
ID        112  POPULATION         24  CENTER      47637
ID        113  POPULATION         22  CENTER      33976
ID        114  POPULATION         22  CENTER      59169
ID        115  POPULATION         21  CENTER      13066
ID        116  POPULATION         20  CENTER      12390
ID        117  POPULATION         20  CENTER      26854
ID        118  POPULATION         20  CENTER      27792
ID        119  POPULATION         19  CENTER       4125
ID        120  POPULATION         19  CENTER       5498
ID        121  POPULATION         19  CENTER      46082
ID        122  POPULATION         18  CENTER       1893
ID        123  POPULATION         18  CENTER       2845
ID        124  POPULATION         18  CENTER      15357
ID        125  POPULATION         18  CENTER      23112
ID        126  POPULATION         18  CENTER      61975
ID        127  POPULATION         17  CENTER       6356
ID        128  POPULATION         17  CENTER       7937
ID        129  POPULATION         17  CENTER      16447
ID        130  POPULATION         17  CENTER      32944
ID        131  POPULATION         17  CENTER      36994
ID        132  POPULATION         16  CENTER       5299
ID        133  POPULATION         16  CENTER      14040
ID        134  POPULATION         16  CENTER      39827
ID        135  POPULATION         15  CENTER        645
ID        136  POPULATION         15  CENTER      44602
ID        137  POPULATION         14  CENTER       5019
ID        138  POPULATION         14  CENTER      14181
ID        139  POPULATION         14  CENTER      53989
ID        140  POPULATION         14  CENTER      55696
ID        141  POPULATION         13  CENTER       6147
ID        142  POPULATION         13  CENTER      13530
ID        143  POPULATION         13  CENTER      55970
ID        144  POPULATION         13  CENTER      66061
ID        145  POPULATION         13  CENTER      66765
ID        146  POPULATION         12  CENTER      14985
ID        147  POPULATION         11  CENTER       2951
ID        148  POPULATION         11  CENTER       5427
ID        149  POPULATION         11  CENTER       7715
ID        150  POPULATION         11  CENTER      19342
ID        151  POPULATION         11  CENTER      23520
ID        152  POPULATION         11  CENTER      34596
ID        153  POPULATION         11  CENTER      34909
