Abeta40-10drug.txt: column 1 X	Abeta40-10drug.txt: column 1 Y
852.0	0.00337902445404
858.0	0.00337902445404
864.0	-0.0373849514066
870.0	0.020849299823
876.0	-0.0140912509149
882.0	0.00337902445404
888.0	-0.0199146760379
894.0	-0.0315615262837
900.0	-0.0140912509149
906.0	-0.0199146760379
912.0	-0.00826782579191
918.0	0.00337902445404
924.0	-0.00244440066894
930.0	-0.0315615262837
936.0	-0.00826782579191
942.0	-0.00244440066894
948.0	-0.00244440066894
954.0	-0.00826782579191
960.0	0.00337902445404
966.0	-0.00826782579191
972.0	0.038319575192
978.0	-0.0315615262837
984.0	-0.0140912509149
990.0	-0.0199146760379
996.0	-0.0373849514066
1002.0	-0.0140912509149
1008.0	-0.0257381011607
1014.0	-0.0257381011607
1020.0	0.00337902445404
1026.0	0.0150258747
1032.0	0.020849299823
1038.0	-0.00244440066894
1044.0	0.00337902445404
1050.0	-0.0140912509149
1056.0	0.00337902445404
1062.0	-0.0199146760379
1068.0	0.0150258747
1074.0	-0.00244440066894
1080.0	-0.00244440066894
1086.0	0.0266727249461
1092.0	0.0150258747
1098.0	-0.00826782579191
1104.0	-0.00244440066894
1110.0	0.00920244957701
1116.0	0.00337902445404
1122.0	0.020849299823
1128.0	-0.0315615262837
1134.0	0.0266727249461
1140.0	0.00337902445404
1146.0	0.0150258747
1152.0	0.00337902445404
1158.0	0.020849299823
1164.0	0.0266727249461
1170.0	0.00920244957701
1176.0	0.032496150069
1182.0	0.00337902445404
1188.0	0.00920244957701
1194.0	0.044143000315
1200.0	0.038319575192
1206.0	0.032496150069
1212.0	0.0674367008069
1218.0	0.0674367008069
1224.0	-0.0140912509149
1230.0	0.044143000315
1236.0	0.020849299823
1242.0	0.00920244957701
1248.0	0.038319575192
1254.0	0.0732601259299
1260.0	0.0674367008069
1266.0	0.0907304012988
1272.0	0.102377251545
1278.0	0.148964652529
1284.0	0.183905203266
1290.0	0.213022328881
1296.0	0.189728628389
1302.0	0.259609729865
1308.0	0.277080005234
1314.0	0.28872685548
1320.0	0.294550280603
1326.0	0.411018783062
1332.0	0.416842208185
1338.0	0.428489058431
1344.0	0.486723309661
1350.0	0.533310710645
1356.0	0.556604411137
1362.0	0.539134135768
1368.0	0.568251261383
1374.0	0.632308937735
1380.0	0.614838662366
1386.0	0.643955787981
1392.0	0.667249488473
1398.0	0.684719763842
1404.0	0.696366614088
1410.0	0.713836889457
1416.0	0.713836889457
1422.0	0.731307164826
1428.0	0.766247715564
1434.0	0.795364841179
1440.0	0.795364841179
1446.0	0.766247715564
1452.0	0.818658541671
1458.0	0.807011691425
1464.0	0.83612881704
1470.0	0.83612881704
1476.0	0.8768927929
1482.0	0.8768927929
1488.0	0.900186493392
1494.0	0.853599092408
1500.0	0.871069367777
1506.0	0.853599092408
1512.0	0.888539643146
1518.0	0.93512704413
1524.0	0.929303619007
1530.0	0.917656768761
1536.0	0.894363068269
1542.0	0.923480193884
1548.0	0.917656768761
1554.0	0.900186493392
1560.0	0.917656768761
1566.0	0.906009918515
1572.0	0.929303619007
1578.0	0.929303619007
1584.0	0.929303619007
1590.0	0.958420744622
1596.0	0.911833343638
1602.0	0.929303619007
1608.0	0.946773894376
1614.0	0.946773894376
1620.0	0.93512704413
1626.0	0.917656768761
1632.0	0.946773894376
1638.0	0.970067594868
1644.0	0.946773894376
1650.0	0.93512704413
1656.0	0.981714445114
1662.0	0.93512704413
1668.0	0.946773894376
1674.0	0.911833343638
1680.0	0.940950469253
1686.0	0.923480193884
1692.0	0.946773894376
1698.0	0.940950469253
1704.0	0.929303619007
1710.0	0.952597319499
1716.0	0.940950469253
1722.0	0.99336129536
1728.0	0.93512704413
1734.0	0.975891019991
1740.0	0.946773894376
1746.0	0.93512704413
1752.0	0.952597319499
1758.0	0.923480193884
1764.0	0.975891019991
1770.0	0.964244169745
1776.0	0.929303619007
1782.0	0.923480193884
1788.0	0.940950469253
1794.0	0.964244169745
1800.0	0.964244169745
1806.0	0.975891019991
1812.0	0.940950469253
1818.0	0.970067594868
1824.0	0.970067594868
1830.0	0.946773894376
1836.0	0.952597319499
1842.0	0.970067594868
1848.0	0.999184720483
1854.0	0.975891019991
1860.0	0.975891019991
1866.0	0.999184720483
1872.0	0.999184720483
1878.0	0.970067594868
1884.0	0.99336129536
1890.0	0.975891019991
1896.0	0.958420744622
1902.0	0.975891019991
1908.0	0.970067594868
1914.0	0.970067594868
1920.0	0.964244169745
1926.0	0.970067594868
1932.0	0.970067594868
1938.0	0.987537870237
1944.0	0.999184720483
1950.0	0.987537870237
1956.0	0.981714445114
1962.0	1.00500814561
1968.0	1.01665499585
1974.0	0.99336129536
1980.0	0.981714445114
1986.0	0.981714445114
1992.0	0.975891019991
1998.0	0.99336129536
2004.0	0.999184720483
2010.0	1.01665499585
2016.0	0.987537870237
2022.0	0.987537870237
2028.0	1.02247842097
2034.0	0.981714445114
2040.0	1.07488924708
2046.0	1.01083157073
2052.0	1.01083157073
2058.0	0.987537870237
2064.0	1.01083157073
2070.0	1.00500814561
2076.0	0.999184720483
2082.0	0.999184720483
2088.0	1.00500814561
2094.0	1.02247842097
2100.0	0.999184720483
2106.0	1.00500814561
2112.0	0.999184720483
2118.0	0.987537870237
2124.0	0.999184720483
2130.0	0.975891019991
2136.0	1.01083157073
2142.0	1.0283018461
2148.0	0.958420744622
2154.0	1.00500814561
2160.0	0.981714445114
2166.0	0.964244169745
2172.0	1.0283018461
2178.0	0.975891019991
2184.0	1.01083157073
2190.0	0.99336129536
2196.0	0.99336129536
2202.0	0.99336129536
2208.0	0.964244169745
2214.0	1.01083157073
2220.0	1.00500814561
2226.0	1.00500814561
2232.0	0.970067594868
2238.0	1.02247842097
2244.0	1.02247842097
2250.0	0.999184720483
2256.0	1.01665499585
2262.0	0.999184720483
2268.0	1.03994869634
2274.0	0.999184720483
2280.0	1.01665499585
2286.0	0.999184720483
2292.0	1.00500814561
2298.0	1.03412527122
2304.0	0.99336129536
2310.0	1.02247842097
2316.0	1.00500814561
2322.0	1.01083157073
2328.0	1.01083157073
2334.0	1.04577212147
2340.0	0.999184720483
2346.0	0.987537870237
2352.0	1.01083157073
2358.0	0.981714445114
2364.0	1.01665499585
2370.0	0.99336129536
2376.0	0.970067594868
2382.0	0.987537870237
2388.0	0.999184720483
2394.0	1.01083157073
2400.0	1.01665499585
2406.0	0.99336129536
2412.0	1.01083157073
2418.0	0.987537870237
2424.0	1.02247842097
2430.0	1.01665499585
2436.0	1.03412527122
2442.0	1.03994869634
2448.0	0.999184720483
2454.0	1.02247842097
2460.0	0.999184720483
2466.0	0.987537870237
2472.0	1.01665499585
2478.0	1.01665499585
