ID          0  POPULATION       1934  CENTER      49367
ID          1  POPULATION       1230  CENTER        268
ID          2  POPULATION       1112  CENTER      63358
ID          3  POPULATION       1016  CENTER      61232
ID          4  POPULATION        995  CENTER      39512
ID          5  POPULATION        976  CENTER      36094
ID          6  POPULATION        955  CENTER       1572
ID          7  POPULATION        949  CENTER      14670
ID          8  POPULATION        903  CENTER      12209
ID          9  POPULATION        876  CENTER      18152
ID         10  POPULATION        863  CENTER      20565
ID         11  POPULATION        846  CENTER      45209
ID         12  POPULATION        775  CENTER      36790
ID         13  POPULATION        661  CENTER      56056
ID         14  POPULATION        634  CENTER      53874
ID         15  POPULATION        619  CENTER      10498
ID         16  POPULATION        616  CENTER       5224
ID         17  POPULATION        578  CENTER       7766
ID         18  POPULATION        556  CENTER       5258
ID         19  POPULATION        553  CENTER      11626
ID         20  POPULATION        543  CENTER       6367
ID         21  POPULATION        534  CENTER      31715
ID         22  POPULATION        529  CENTER      35090
ID         23  POPULATION        519  CENTER      36650
ID         24  POPULATION        510  CENTER      33594
ID         25  POPULATION        502  CENTER      35063
ID         26  POPULATION        476  CENTER      67615
ID         27  POPULATION        471  CENTER      20713
ID         28  POPULATION        466  CENTER      33155
ID         29  POPULATION        448  CENTER      19363
ID         30  POPULATION        444  CENTER      57065
ID         31  POPULATION        428  CENTER      13902
ID         32  POPULATION        412  CENTER      45453
ID         33  POPULATION        408  CENTER      45017
ID         34  POPULATION        404  CENTER      28916
ID         35  POPULATION        403  CENTER      25285
ID         36  POPULATION        388  CENTER       7918
ID         37  POPULATION        382  CENTER      61282
ID         38  POPULATION        374  CENTER      42374
ID         39  POPULATION        369  CENTER      69414
ID         40  POPULATION        366  CENTER      68241
ID         41  POPULATION        358  CENTER      21423
ID         42  POPULATION        357  CENTER      52372
ID         43  POPULATION        336  CENTER      25332
ID         44  POPULATION        336  CENTER      29224
ID         45  POPULATION        325  CENTER      15713
ID         46  POPULATION        325  CENTER      54378
ID         47  POPULATION        324  CENTER      20005
ID         48  POPULATION        318  CENTER      48623
ID         49  POPULATION        317  CENTER      37293
ID         50  POPULATION        314  CENTER      20866
ID         51  POPULATION        314  CENTER      62170
ID         52  POPULATION        312  CENTER      11127
ID         53  POPULATION        306  CENTER      50613
ID         54  POPULATION        303  CENTER       1915
ID         55  POPULATION        299  CENTER      63538
ID         56  POPULATION        295  CENTER      15822
ID         57  POPULATION        293  CENTER      62427
ID         58  POPULATION        292  CENTER      24526
ID         59  POPULATION        291  CENTER      53416
ID         60  POPULATION        285  CENTER      63807
ID         61  POPULATION        276  CENTER       7481
ID         62  POPULATION        274  CENTER      52066
ID         63  POPULATION        269  CENTER      36154
ID         64  POPULATION        258  CENTER      43261
ID         65  POPULATION        247  CENTER      54466
ID         66  POPULATION        237  CENTER      25482
ID         67  POPULATION        235  CENTER      49283
ID         68  POPULATION        232  CENTER      18527
ID         69  POPULATION        231  CENTER       9922
ID         70  POPULATION        230  CENTER      67237
ID         71  POPULATION        229  CENTER      37275
ID         72  POPULATION        229  CENTER      52776
ID         73  POPULATION        225  CENTER      47920
ID         74  POPULATION        222  CENTER       6966
ID         75  POPULATION        221  CENTER      28294
ID         76  POPULATION        221  CENTER      37411
ID         77  POPULATION        217  CENTER      17649
ID         78  POPULATION        207  CENTER       9907
ID         79  POPULATION        207  CENTER      10244
ID         80  POPULATION        207  CENTER      51596
ID         81  POPULATION        207  CENTER      56301
ID         82  POPULATION        204  CENTER      18977
ID         83  POPULATION        200  CENTER      13158
ID         84  POPULATION        196  CENTER      32648
ID         85  POPULATION        195  CENTER        952
ID         86  POPULATION        181  CENTER       1359
ID         87  POPULATION        181  CENTER       7112
ID         88  POPULATION        181  CENTER      24413
ID         89  POPULATION        179  CENTER      59327
ID         90  POPULATION        171  CENTER      39258
ID         91  POPULATION        169  CENTER       6064
ID         92  POPULATION        167  CENTER      44127
ID         93  POPULATION        167  CENTER      48061
ID         94  POPULATION        166  CENTER      21817
ID         95  POPULATION        165  CENTER      27201
ID         96  POPULATION        165  CENTER      45659
ID         97  POPULATION        163  CENTER      24395
ID         98  POPULATION        160  CENTER      10884
ID         99  POPULATION        159  CENTER      59440
ID        100  POPULATION        158  CENTER       4834
ID        101  POPULATION        157  CENTER      28477
ID        102  POPULATION        154  CENTER       6783
ID        103  POPULATION        154  CENTER      11756
ID        104  POPULATION        154  CENTER      13932
ID        105  POPULATION        153  CENTER      42990
ID        106  POPULATION        152  CENTER      30936
ID        107  POPULATION        151  CENTER      69481
ID        108  POPULATION        147  CENTER      45475
ID        109  POPULATION        146  CENTER      12581
ID        110  POPULATION        145  CENTER      27063
ID        111  POPULATION        144  CENTER      44639
ID        112  POPULATION        142  CENTER      49183
ID        113  POPULATION        141  CENTER       4723
ID        114  POPULATION        137  CENTER      39040
ID        115  POPULATION        136  CENTER       5776
ID        116  POPULATION        136  CENTER      13763
ID        117  POPULATION        136  CENTER      16425
ID        118  POPULATION        134  CENTER      68608
ID        119  POPULATION        132  CENTER      21928
ID        120  POPULATION        129  CENTER      33675
ID        121  POPULATION        126  CENTER      31606
ID        122  POPULATION        123  CENTER       5527
ID        123  POPULATION        122  CENTER      59920
ID        124  POPULATION        122  CENTER      61560
ID        125  POPULATION        121  CENTER      30505
ID        126  POPULATION        120  CENTER      55069
ID        127  POPULATION        119  CENTER      63143
ID        128  POPULATION        117  CENTER      19740
ID        129  POPULATION        117  CENTER      32865
ID        130  POPULATION        115  CENTER       3495
ID        131  POPULATION        114  CENTER      63100
ID        132  POPULATION        113  CENTER      21473
ID        133  POPULATION        112  CENTER      20358
ID        134  POPULATION        112  CENTER      38462
ID        135  POPULATION        112  CENTER      53435
ID        136  POPULATION        111  CENTER      52382
ID        137  POPULATION        110  CENTER      25202
ID        138  POPULATION        110  CENTER      43437
ID        139  POPULATION        109  CENTER       3209
ID        140  POPULATION        109  CENTER      14988
ID        141  POPULATION        106  CENTER       3147
ID        142  POPULATION        103  CENTER       7293
ID        143  POPULATION        101  CENTER      31227
ID        144  POPULATION        101  CENTER      47392
ID        145  POPULATION        100  CENTER      15063
ID        146  POPULATION        100  CENTER      16727
ID        147  POPULATION        100  CENTER      39422
ID        148  POPULATION         99  CENTER       9641
ID        149  POPULATION         99  CENTER      17709
ID        150  POPULATION         97  CENTER      25154
ID        151  POPULATION         97  CENTER      30547
ID        152  POPULATION         97  CENTER      35388
ID        153  POPULATION         97  CENTER      55764
ID        154  POPULATION         96  CENTER      16246
ID        155  POPULATION         95  CENTER      25607
ID        156  POPULATION         94  CENTER       4241
ID        157  POPULATION         94  CENTER      12239
ID        158  POPULATION         94  CENTER      31989
ID        159  POPULATION         94  CENTER      47283
ID        160  POPULATION         92  CENTER       1309
ID        161  POPULATION         92  CENTER      40254
ID        162  POPULATION         91  CENTER       2293
ID        163  POPULATION         88  CENTER      18528
ID        164  POPULATION         88  CENTER      62672
ID        165  POPULATION         86  CENTER       5580
ID        166  POPULATION         86  CENTER       7539
ID        167  POPULATION         86  CENTER      20146
ID        168  POPULATION         86  CENTER      43773
ID        169  POPULATION         86  CENTER      61112
ID        170  POPULATION         86  CENTER      69673
ID        171  POPULATION         85  CENTER       9363
ID        172  POPULATION         85  CENTER      33162
ID        173  POPULATION         84  CENTER       5097
ID        174  POPULATION         84  CENTER      56761
ID        175  POPULATION         82  CENTER      57220
ID        176  POPULATION         81  CENTER      11982
ID        177  POPULATION         81  CENTER      24331
ID        178  POPULATION         80  CENTER       6684
ID        179  POPULATION         80  CENTER       7177
ID        180  POPULATION         79  CENTER      23038
ID        181  POPULATION         79  CENTER      33738
ID        182  POPULATION         79  CENTER      46070
ID        183  POPULATION         78  CENTER      16168
ID        184  POPULATION         78  CENTER      52438
ID        185  POPULATION         78  CENTER      54050
ID        186  POPULATION         78  CENTER      68389
ID        187  POPULATION         77  CENTER       3015
ID        188  POPULATION         77  CENTER      39640
ID        189  POPULATION         76  CENTER      12960
ID        190  POPULATION         74  CENTER       4363
ID        191  POPULATION         74  CENTER      25624
ID        192  POPULATION         74  CENTER      32764
ID        193  POPULATION         74  CENTER      62287
ID        194  POPULATION         73  CENTER      25699
ID        195  POPULATION         73  CENTER      27386
ID        196  POPULATION         73  CENTER      41764
ID        197  POPULATION         73  CENTER      42027
ID        198  POPULATION         72  CENTER      33967
ID        199  POPULATION         72  CENTER      46830
ID        200  POPULATION         70  CENTER      10752
ID        201  POPULATION         70  CENTER      35663
ID        202  POPULATION         70  CENTER      38794
ID        203  POPULATION         69  CENTER       3000
ID        204  POPULATION         69  CENTER      25479
ID        205  POPULATION         69  CENTER      67418
ID        206  POPULATION         68  CENTER      10313
ID        207  POPULATION         68  CENTER      28894
ID        208  POPULATION         67  CENTER       3900
ID        209  POPULATION         67  CENTER      23483
ID        210  POPULATION         67  CENTER      33815
ID        211  POPULATION         66  CENTER      42598
ID        212  POPULATION         66  CENTER      46310
ID        213  POPULATION         66  CENTER      46427
ID        214  POPULATION         65  CENTER       9216
ID        215  POPULATION         65  CENTER      20093
ID        216  POPULATION         65  CENTER      26738
ID        217  POPULATION         65  CENTER      36657
ID        218  POPULATION         64  CENTER       4995
