1AB. 20D X	1AB. 20D Y
0.0	0.0871553205665
3.0	0.022215613553
7.0	-0.0037774263745
10.0	0.0186984035298
13.0	0.00900462956344
17.0	0.018226582673
20.0	-0.0269395411614
23.0	0.00535874112476
27.0	-0.0671300995971
30.0	0.000125818895139
33.0	-0.0205914059976
36.0	-0.0585515385649
40.0	0.0261188588226
43.0	0.00737470296732
46.0	-0.000431787571953
50.0	-0.0162163398711
53.0	-0.00849563494219
56.0	0.0448630146779
60.0	-0.000989394039044
63.0	-0.00343428393321
66.0	0.0082754518757
70.0	-0.0295988950813
73.0	-0.03590413744
76.0	0.00947645042021
80.0	0.0657089179861
83.0	-0.00999688312282
86.0	0.0647223834674
90.0	0.00154128146545
93.0	-0.00729463639769
96.0	-0.00523578174997
100.0	-0.070304167179
103.0	0.00591634759185
106.0	-0.0640847104307
109.0	-0.0512168688824
113.0	0.0620201367423
116.0	-0.0364188511019
119.0	-0.0389924194116
123.0	0.0988650563754
126.0	-0.00403478320547
129.0	0.0141517661827
133.0	-0.0337166043768
136.0	-0.06790217009
139.0	0.0562296080455
143.0	-0.0333305691303
146.0	0.0652370971293
149.0	0.0271911789516
153.0	0.0402305917205
156.0	-0.0395071330735
159.0	-0.0454692329909
163.0	-0.0427669862657
166.0	0.00934777200472
169.0	-0.0698752391274
172.0	-0.0172886600002
176.0	0.047007654936
179.0	-0.0270682195768
182.0	0.0233308264872
186.0	0.06141963747
189.0	0.0178405474266
192.0	-0.03457446048
196.0	0.0534844685153
199.0	-0.0594951802785
202.0	0.00595924039702
206.0	-0.029770466302
209.0	-0.0736498059815
212.0	-0.0711620232822
216.0	0.0272340717568
219.0	0.0145378014292
222.0	0.00840413029118
226.0	-0.00686570834608
229.0	-0.00750910042349
232.0	-0.0190043722066
235.0	-0.0471849451973
239.0	0.00407195696994
242.0	-0.0139859140028
245.0	-0.0723630218267
249.0	-0.00918191982477
252.0	0.0146235870395
255.0	0.0376570234109
259.0	0.0193846884124
262.0	0.0851822515291
265.0	0.072614659617
269.0	-0.0288268245884
272.0	0.0944470974439
275.0	0.0344400630238
279.0	-0.0257385426169
282.0	-0.00613653065835
285.0	0.0617627799113
289.0	-0.0120557377705
292.0	-0.00570760260674
295.0	-0.0432816999277
298.0	0.031823601909
302.0	-0.0180607304931
305.0	0.0467931909102
308.0	0.0349547766858
312.0	0.0400590204999
315.0	-0.0010322868442
318.0	0.0213577574498
322.0	0.095819667209
325.0	-0.0456836970167
328.0	-0.033502140351
332.0	0.0399303420844
335.0	-0.0304996439897
338.0	0.0341827061929
342.0	0.0212290790343
345.0	0.00179863829641
348.0	0.0192131171917
352.0	-0.0483001581315
355.0	0.0454635139502
358.0	0.0486804743372
362.0	0.0608191381978
365.0	0.0338395637516
368.0	0.0974495938051
371.0	0.0708989474106
375.0	0.0720570531499
378.0	0.00600213320218
381.0	0.00994827127698
385.0	0.0804640429614
388.0	0.0140659805724
