40,35,45,113
39,36,46,115
39,40,45,117
37,40,45,115
38,39,43,117
40,38,45,118
39,38,45,119
42,37,43,114
39,37,47,117
41,37,42,117
37,38,42,117
40,36,47,114
40,36,45,115
39,37,44,116
39,37,42,117
38,37,45,116
40,38,41,117
39,35,46,119
39,39,45,118
39,37,44,119
39,37,46,116
40,41,44,117
41,39,46,118
39,37,44,120
39,36,45,118
38,38,43,119
38,36,44,119
39,39,44,118
40,38,43,120
39,39,46,120
39,36,42,122
38,41,41,119
40,38,46,121
38,37,45,118
43,40,47,124
40,37,47,119
41,38,43,121
36,37,46,120
39,40,44,120
39,38,44,121
40,38,44,119
39,37,47,118
40,39,44,119
43,37,45,120
41,36,44,120
38,38,45,121
41,41,41,118
38,39,44,118
42,39,42,118
36,38,46,117
43,38,45,117
42,38,46,120
39,37,42,116
39,38,47,118
40,38,43,117
36,38,45,116
41,39,46,120
39,39,44,115
39,38,46,120
39,37,46,118
38,38,46,118
39,37,45,119
37,37,42,119
43,38,44,118
38,38,45,121
40,39,46,117
37,38,44,117
39,39,46,121
41,38,45,121
39,39,45,118
41,36,47,120
42,38,43,118
40,42,46,120
41,37,42,121
43,38,43,120
39,38,43,121
41,37,47,117
42,39,45,121
39,40,42,119
42,39,43,121
39,39,46,118
40,40,45,118
37,40,43,123
42,38,47,122
41,35,44,121
38,37,44,120
40,38,44,121
38,38,43,119
41,37,45,121
39,38,45,118
39,35,47,115
39,38,44,118
38,39,43,121
38,39,45,121
40,38,45,121
41,37,45,117
39,37,45,122
37,41,44,117
40,41,44,120
38,38,45,123
37,40,47,123
42,40,45,121
38,39,46,118
40,40,45,120
40,41,44,116
40,36,45,118
43,38,41,122
39,38,45,122
41,37,46,122
43,37,49,118
42,38,41,120
39,36,45,119
38,40,44,117
39,39,46,120
41,36,47,120
37,36,47,119
39,40,47,119
42,39,41,120
43,39,44,117
44,39,44,119
41,38,46,122
43,39,45,118
44,38,45,120
40,38,48,119
43,37,43,120
41,37,45,120
40,35,47,120
38,38,49,117
41,36,45,122
40,38,45,120
42,39,50,119
39,38,48,120
40,36,44,118
41,39,46,118
40,39,42,119
38,39,43,119
42,38,45,119
40,38,45,119
41,37,46,123
41,37,46,119
42,38,45,123
41,41,45,121
38,37,45,120
41,36,45,121
40,38,46,122
42,38,46,120
40,37,47,119
42,36,46,119
42,37,48,120
43,37,46,120
42,38,44,121
39,39,45,120
40,38,45,121
40,38,45,118
43,40,44,122
42,38,46,120
40,38,47,120
42,35,43,120
41,37,44,120
40,37,45,121
39,38,47,121
39,38,45,121
41,39,46,123
42,36,44,125
41,38,46,121
39,36,45,120
43,39,48,120
39,38,47,121
39,36,47,123
40,32,49,122
39,38,44,122
44,37,50,123
42,37,45,120
37,40,47,120
41,38,45,119
40,38,45,124
42,38,45,122
39,37,44,120
42,35,47,118
41,38,46,121
41,37,47,120
41,38,49,124
42,39,45,120
39,36,45,122
41,38,46,122
44,37,45,121
43,37,47,121
42,36,45,118
40,36,45,119
39,39,46,119
43,41,48,118
38,38,44,122
40,39,44,119
41,36,45,122
41,39,46,122
41,39,44,119
41,37,47,118
40,37,46,121
40,39,46,120
41,35,44,119
40,34,45,121
42,35,44,118
40,34,46,120
42,40,44,122
38,38,44,120
41,40,49,121
43,38,47,121
41,38,46,119
40,40,44,121
38,38,46,117
40,39,48,120
42,37,45,120
39,37,44,118
41,36,47,122
39,36,45,123
42,38,46,122
41,38,44,120
40,37,47,118
41,36,46,121
39,38,43,119
44,37,46,119
43,40,43,119
35,37,42,118
41,38,45,122
41,38,46,118
40,38,45,119
45,37,45,123
41,35,44,119
41,37,47,121
41,33,45,120
41,38,45,118
41,35,44,122
40,36,44,121
41,36,48,122
44,36,43,122
41,36,42,120
44,39,43,119
41,37,44,123
39,37,47,116
43,37,45,120
40,35,42,120
41,36,46,120
39,36,44,120
42,37,45,121
42,41,45,121
41,38,45,120
43,38,46,122
41,39,47,120
41,38,45,118
41,39,47,119
39,37,45,117
41,38,43,120
42,38,44,119
41,38,47,118
40,39,44,120
41,38,45,120
42,38,46,121
40,37,45,118
40,36,43,119
41,38,45,118
38,36,43,121
43,39,46,120
40,38,44,116
41,37,47,120
44,35,43,119
43,35,43,121
41,36,43,118
41,36,45,117
43,36,45,120
40,38,44,118
40,38,45,119
41,36,47,118
41,37,46,120
41,36,46,119
41,35,44,122
42,38,41,119
40,36,46,119
41,36,46,121
39,36,46,121
40,39,43,117
42,36,46,121
39,36,44,120
42,37,45,119
41,37,42,120
43,37,46,120
40,39,43,121
39,38,45,120
41,35,44,118
42,34,47,122
40,36,45,122
42,36,46,119
38,37,45,121
39,37,44,120
41,37,45,120
42,36,45,119
41,36,45,120
42,39,47,123
43,34,45,118
44,37,45,118
40,38,44,120
38,37,43,120
41,38,46,120
43,36,46,117
43,37,47,119
43,36,46,119
38,34,46,121
41,36,44,123
39,36,47,118
42,37,45,118
41,37,45,123
41,37,45,118
42,38,44,121
42,40,45,119
39,36,49,120
39,34,45,122
39,37,43,123
37,40,45,121
39,35,42,119
40,37,45,118
40,39,47,120
40,34,43,120
43,36,43,120
43,37,45,118
45,38,46,122
41,37,46,121
44,36,47,120
41,36,44,123
49,36,45,122
42,36,45,120
44,36,45,121
43,36,48,119
40,38,44,120
40,39,44,119
42,36,46,120
43,36,44,121
44,36,47,121
41,38,44,117
42,36,48,119
43,38,45,120
42,34,46,119
42,35,45,120
44,37,45,121
41,39,45,119
41,39,46,121
41,37,47,120
42,39,47,122
42,39,47,120
43,39,46,122
40,39,42,121
44,37,46,120
41,36,47,120
42,38,44,120
43,39,45,122
44,38,46,119
42,37,45,120
40,38,49,118
43,35,45,122
40,39,46,119
42,37,47,121
40,40,49,122
41,39,45,121
41,36,45,118
39,37,47,119
41,38,46,121
44,37,46,120
45,37,47,118
43,40,47,121
43,38,45,121
45,38,45,120
41,35,45,122
40,42,44,123
42,42,48,119
40,36,45,121
41,36,47,121
45,36,43,119
42,40,51,119
41,36,48,120
45,34,48,120
41,38,44,121
42,35,44,123
42,38,47,123
42,37,44,121
43,38,46,125
42,37,48,120
44,41,43,122
41,35,45,120
43,36,45,123
40,36,46,119
39,33,44,118
41,39,49,117
42,36,45,121
40,37,44,121
39,39,46,120
42,34,49,122
43,37,45,122
43,35,48,120
45,39,46,121
42,39,48,122
40,37,48,123
40,37,49,117
46,39,45,119
39,36,48,121
42,38,48,122
42,40,45,122
42,37,41,125
44,40,48,121
43,39,44,119
39,40,43,121
41,37,47,117
44,36,49,117
40,35,46,122
42,40,47,119
39,42,45,123
45,38,43,122
40,38,45,121
43,39,48,121
41,38,45,120
42,39,44,121
42,36,47,120
40,41,46,120
40,34,45,121
41,38,46,119
42,36,47,122
44,38,44,121
42,38,46,120
43,36,45,120
41,36,42,122
41,38,45,120
43,39,46,122
41,38,45,118
43,35,47,121
43,36,47,120
39,37,47,121
43,37,46,123
40,35,44,120
42,39,46,120
40,36,46,119
39,39,47,120
45,37,46,119
41,39,45,124
41,38,48,120
40,37,46,119
41,35,46,118
38,36,44,121
42,39,49,119
45,38,44,122
41,39,45,118
42,39,45,119
39,38,46,120
41,36,47,122
38,35,47,117
41,39,45,123
39,36,48,122
41,38,43,120
42,36,45,120
40,35,45,121
42,36,45,122
40,34,48,125
43,36,45,118
41,37,45,118
42,36,46,121
44,35,41,116
40,38,46,120
37,36,42,119
44,37,42,116
39,41,42,124
40,35,45,120
40,35,49,122
42,37,45,120
40,39,47,119
40,39,45,118
42,37,46,119
40,37,46,118
42,36,44,121
42,40,47,120
40,37,45,120
43,36,45,120
41,35,47,120
39,37,45,116
40,36,45,122
43,35,45,120
43,37,43,121
42,35,47,121
41,37,45,120
40,38,47,121
40,38,45,118
40,38,47,119
41,39,45,119
38,38,45,121
40,36,46,116
42,40,46,116
42,37,47,120
37,36,46,117
40,33,45,122
41,35,47,120
41,36,47,119
42,40,46,117
41,34,47,121
42,37,44,121
43,36,43,122
40,39,41,115
40,36,46,118
41,37,40,115
40,34,44,114
41,37,48,118
43,35,43,119
40,37,46,116
41,38,44,119
40,38,46,119
39,36,43,120
42,35,44,118
39,35,44,117
41,39,44,120
42,36,45,118
41,37,43,116
41,37,44,116
38,36,43,118
39,36,46,119
41,38,43,121
44,37,43,116
39,37,44,118
40,34,45,118
40,32,46,121
42,39,43,117
40,37,43,118
42,38,48,121
41,37,43,119
41,37,44,119
40,38,48,119
41,37,46,122
41,38,45,120
43,36,45,117
42,38,42,117
42,36,44,120
41,35,44,115
39,33,43,119
40,35,46,119
39,38,46,117
41,35,45,116
41,36,44,115
40,36,44,116
40,39,43,118
40,35,46,120
41,38,43,120
40,36,46,117
39,34,47,117
38,37,45,116
40,37,43,118
42,39,47,117
44,39,43,116
41,36,44,118
43,38,46,118
42,37,43,120
42,34,44,119
41,37,49,118
43,36,43,115
41,35,45,115
41,36,45,118
43,34,44,119
43,35,47,118
42,39,49,119
43,37,46,119
43,38,47,118
39,35,46,118
43,37,46,118
40,36,46,118
43,36,46,119
40,37,44,118
41,38,43,117
44,37,45,119
41,37,46,117
43,38,48,119
43,39,45,119
42,37,45,118
42,38,46,119
42,36,47,117
42,40,46,116
42,39,42,121
43,37,47,119
41,35,46,117
40,36,46,118
41,38,44,119
43,38,44,120
44,39,45,121
42,39,46,116
41,40,45,117
42,35,45,118
40,39,45,116
41,39,46,119
41,39,45,120
40,37,45,118
41,37,44,118
41,39,44,119
41,37,45,117
41,39,46,117
43,39,46,122
44,37,47,118
43,40,47,119
41,35,45,118
43,38,44,121
43,39,46,119
42,38,45,118
45,37,44,116
40,36,43,117
40,35,43,119
40,36,46,118
41,40,48,118
40,39,43,118
43,38,46,117
41,37,43,118
41,36,45,119
41,37,46,117
41,37,44,120
42,39,45,119
41,38,45,119
44,36,44,117
44,37,46,118
42,38,44,120
42,38,44,119
42,37,47,117
42,39,47,119
43,36,44,119
42,37,43,118
42,38,46,119
40,38,46,120
46,37,45,118
42,36,49,116
39,37,45,117
41,35,43,121
47,37,50,119
43,37,47,117
40,35,47,117
45,37,44,118
40,36,45,118
40,38,47,117
41,36,45,118
45,39,46,119
44,38,46,115
41,34,45,118
42,35,46,118
41,41,45,118
44,39,47,120
43,41,46,118
40,38,49,117
42,37,47,120
40,38,46,119
43,39,45,118
41,37,45,119
43,39,46,119
40,37,44,118
39,41,45,117
48,36,46,115
42,39,48,116
41,38,46,118
43,41,45,119
43,39,46,120
42,39,46,119
41,37,46,116
45,37,46,117
41,39,47,116
40,38,48,118
43,37,44,118
43,40,47,118
41,39,47,117
44,37,45,120
43,37,45,118
44,37,44,119
42,39,50,119
42,36,47,119
42,38,48,119
38,37,47,118
43,37,46,119
42,38,45,119
41,38,47,118
42,37,44,119
41,38,44,120
39,39,44,116
40,34,48,117
41,35,44,114
42,37,48,120
40,38,47,119
42,37,44,120
41,39,46,117
42,37,45,121
41,37,46,118
42,36,46,115
43,40,45,117
42,38,45,118
42,38,46,119
38,36,47,116
43,38,48,118
41,37,46,119
39,36,46,115
41,38,43,118
